freq_Hz,gain_dB,gd_ps
1000000.0,0.44504025295331784,-1218.568155142947
1011583.97,0.44514544955713176,-1218.4124049549812
1023302.12,0.44525305442926455,-1218.0243043078483
1035156.02,0.4453631665012183,-1217.5881812124742
1047147.23,0.4454758021809101,-1217.2050650425278
1059277.35,0.4455910438855077,-1216.7750577012157
1071547.98,0.4457089410197974,-1216.3282240029728
1083960.76,0.44582955948610065,-1215.898837028591
1096517.32,0.44595294867817425,-1215.4206171479038
1109219.34,0.4460791909886297,-1214.9558261173977
1122068.5,0.4462083357987331,-1214.5040886506556
1135066.51,0.44634046548722134,-1214.0033429248467
1148215.08,0.44647562942202623,-1213.5124208466027
1161515.97,0.44661390996709716,-1213.0026125526608
1174970.93,0.4467553729769908,-1212.4711451112616
1188581.75,0.446900084298506,-1211.948166020808
1202350.24,0.44704812627076873,-1211.4020003351595
1216278.23,0.4471995812235083,-1210.8625575669541
1230367.55,0.4473544984773032,-1210.2716038520903
1244620.09,0.44751299334280104,-1209.683656097914
1259037.73,0.44767511512142544,-1209.1003345124352
1273622.38,0.4478409626028223,-1208.4909829878472
1288375.98,0.4480106345643686,-1207.856828065127
1303300.48,0.4481841802763075,-1207.2219253410635
1318397.87,0.44836171499103517,-1206.5872817718125
1333670.15,0.44854332095119775,-1205.9250054568877
1349119.34,0.448729096884008,-1205.235188441665
1364747.49,0.44891910850882144,-1204.5163310678645
1380556.68,0.4491134875186075,-1203.8193028308692
1396549.0,0.44931231610008593,-1203.093120451666
1412726.58,0.44951569292128335,-1202.336069039208
1429091.56,0.4497237331291503,-1201.597424965595
1445646.11,0.4499365188625834,-1200.8048933690795
1462392.42,0.45015416523352064,-1200.002975531119
1479332.73,0.45037678733431086,-1199.1935483767747
1496469.27,0.45060450023706816,-1198.351260609735
1513804.32,0.4508374024998995,-1197.5223701696984
1531340.18,0.45107562564644066,-1196.6372123101457
1549079.17,0.4513192846840596,-1195.7402831998438
1567023.65,0.45156849459713966,-1194.832088695339
1585176.0,0.4518233703463421,-1193.888679539747
1603538.63,0.45208405984934613,-1192.953910021961
1622113.96,0.4523506780141039,-1191.9834202032177
1640904.48,0.45262335621215904,-1190.9766468235475
1659912.66,0.4529022422751961,-1189.9553264475253
1679141.03,0.45318745102549934,-1188.917092487119
1698592.15,0.45347914672086376,-1187.8628776763753
1718268.58,0.4537774606076319,-1186.790704893012
1738172.95,0.45408252389914583,-1185.6610445984645
1758307.89,0.454394517233793,-1184.5129322163214
1778676.06,0.4547135717504177,-1183.365595589303
1799280.19,0.4550398515217777,-1182.1786613968102
1820122.99,0.4553735040936794,-1180.9722829853367
1841207.23,0.455714693454506,-1179.7258195460097
1862535.72,0.4560636000306617,-1178.45797482669
1884111.27,0.4564203712342224,-1177.1687744094659
1905936.75,0.45678518739550644,-1175.8386961025863
1928015.06,0.45715822879242635,-1174.4858481812794
1950349.12,0.4575396756488121,-1173.0926139187825
1972941.9,0.4579297081326953,-1171.6748981747196
1995796.39,0.45832848987564295,-1170.2506068512066
2018915.63,0.4587362503654197,-1168.7672262399365
2042302.68,0.45915313663259855,-1167.258152673145
2065960.65,0.4595793945100247,-1165.7241116904559
2089892.67,0.46001518737392944,-1164.1471258408794
2114101.91,0.460460744435932,-1162.5271450664625
2138591.6,0.4609162618801027,-1160.8802089677474
2163364.97,0.46138195228849177,-1159.2225313189676
2188425.32,0.4618580281621287,-1157.5050072959123
2213775.97,0.46234473486108424,-1155.7438227037867
2239420.27,0.4628422682408187,-1153.954247027554
2265361.64,0.46335088994917206,-1152.1203692767663
2291603.52,0.46387079565717226,-1150.2429307611067
2318149.37,0.4644022468147762,-1148.335784470646
2345002.74,0.4649454882960186,-1146.3986990535818
2372167.17,0.465500764866067,-1144.402588193022
2399646.28,0.46606832117785935,-1142.3613920387281
2427443.7,0.46664843469493295,-1140.2896873399316
2455563.13,0.4672413333667402,-1138.1729749847468
2484008.29,0.4678473108677419,-1136.011066808193
2512782.96,0.4684666113528769,-1133.7901388429354
2541890.95,0.46909954468037646,-1131.523915267357
2571336.13,0.4697463711827947,-1129.2259143156382
2601122.4,0.47040736750486345,-1126.8823234181198
2631253.72,0.4710828430475989,-1124.4672361212376
2661734.07,0.4717730905904991,-1122.0060963409685
2692567.51,0.4724784027450817,-1119.5129513530248
2723758.12,0.47319908840060254,-1116.948699822796
2755310.04,0.4739354562626503,-1114.3385873351879
2787227.46,0.47468781484766953,-1111.683467999261
2819514.61,0.4754565053701873,-1108.957814188467
2852175.78,0.47624183594249225,-1106.174966289713
2885215.28,0.4770441473570692,-1103.3468990610372
2918637.52,0.4778637637395253,-1100.4612976852375
2952446.92,0.4787010418706738,-1097.5187596847652
2986647.97,0.47955632184788544,-1094.5081659844302
3021245.2,0.4804299599600704,-1091.429535485773
3056243.2,0.4813223286721633,-1088.305920458962
3091646.62,0.4822337508745603,-1085.115321574556
3127460.15,0.48316463135613796,-1081.84701074862
3163688.54,0.48411534174195353,-1078.5230660219793
3200336.61,0.48508623693068464,-1075.1441919219108
3237409.2,0.4860777208008143,-1071.6893770990496
3274911.24,0.4870901804759791,-1068.1589739995704
3312847.7,0.4881240191700698,-1064.5640691556575
3351223.62,0.48917962332694764,-1060.9052831155066
3390044.08,0.49025741187594774,-1057.1728963420665
3429314.24,0.49135778695235727,-1053.3671990711762
3469039.3,0.4924811667257456,-1049.4893628747632
3509224.53,0.49362796896658406,-1045.5298007671147
3549875.27,0.4947986438548493,-1041.4992638324984
3590996.91,0.49599359190826037,-1037.3985577534072
3632594.9,0.49721326243609587,-1033.2093436083885
3674674.75,0.4984581042839695,-1028.941639639815
3717242.06,0.4997285494204779,-1024.6059573935788
3760302.47,0.5010250621306903,-1020.1846151687134
3803861.69,0.5023480897916811,-1015.6784015012244
3847925.5,0.5036980956574043,-1011.0886172820993
3892499.74,0.5050755424416087,-1006.4162602729516
3937590.32,0.5064809086912424,-1001.6622954730071
3983203.24,0.5079146559881685,-996.8189068959094
4029344.53,0.5093772617122206,-991.8878400300762
4076020.32,0.5108692190120996,-986.8613646309082
4123236.81,0.5123909876452634,-981.7578045155664
4171000.24,0.5139430758591036,-976.570224154562
4219316.97,0.5155259748475792,-971.2745419903935
4268193.4,0.5171401751163771,-965.8974134036749
4317636.01,0.518786150100971,-960.4319639910499
4367651.36,0.5204644379719395,-954.8635699929583
4418246.08,0.5221755106876362,-949.2018034475223
4469426.9,0.5239198885243763,-943.440626946145
4521200.59,0.5256980582506275,-937.5893305073289
4573574.03,0.5275105548820594,-931.6495902110706
4626554.16,0.5293578635425056,-925.6006314825136
4680148.0,0.5312405012017032,-919.4587381726205
4734362.68,0.533158967607354,-913.2188439757402
4789205.38,0.5351137942841327,-906.8753029785163
4844683.38,0.5371054628252445,-900.4306534540884
4900804.03,0.5391345192115945,-893.8863253482316
4957574.78,0.541201426812168,-887.2448882937865
5015003.16,0.543306729644114,-880.5011038366667
5073096.78,0.5454509054222472,-873.6572346898654
5131863.37,0.5476344797894752,-866.7020500359118
5191310.7,0.5498579447022806,-859.6513873597344
5251446.67,0.5521217910534073,-852.5009145511351
5312279.25,0.5544265086494994,-845.2396559232019
5373816.52,0.5567726187749142,-837.8769707351452
5436066.63,0.5591605601032614,-830.4091536447253
5499037.84,0.5615908516281969,-822.8446157212957
5562738.51,0.5640639460111406,-815.1738313784449
5627177.09,0.566580311024574,-807.393246451103
5692362.12,0.5691404295060679,-799.5240241650305
5758302.25,0.5717447179853915,-791.5447329561232
5825006.23,0.5743936568409406,-783.4580723268544
5892482.91,0.5770876763923368,-775.2735044179036
5960741.24,0.5798271894529795,-766.9877972907806
6029790.26,0.5826126238237092,-758.5984883365281
6099639.15,0.5854443735266914,-750.1140646397776
6170297.17,0.5883228637734188,-741.5325287325148
6241773.68,0.5912484535176881,-732.8453854197681
6314078.18,0.5942215328827211,-724.0620446158593
6387220.25,0.597242425781124,-715.1801447476154
6461209.6,0.6003115197022499,-706.208652233071
6536056.03,0.6034291197254873,-697.1454979676714
6611769.49,0.6065955296468354,-687.983668958647
6688360.0,0.6098110681563156,-678.7269437882115
6765837.74,0.6130760202272384,-669.384083314327
6844212.98,0.6163906209787263,-659.9587521538889
6923496.11,0.6197551204558058,-650.4444956668113
7003697.66,0.6231697512464198,-640.8400484557515
7084828.26,0.626634712337144,-631.1544516326506
7166898.67,0.6301501853217055,-621.3914739143302
7249919.79,0.6337163505725594,-611.5502339913838
7333902.62,0.6373333065169329,-601.6345140988554
7418858.3,0.6410012150205853,-591.6436936313745
7504798.11,0.6447201238248563,-581.5771314586918
7591733.44,0.6484901280028953,-571.443646432574
7679675.82,0.6523112570461218,-561.2472700923075
7768636.93,0.6561835233258744,-550.9876171912141
7858628.56,0.6601069221282891,-540.6686764675817
7949662.65,0.6640813995042854,-530.2904352921493
8041751.28,0.66810690063886,-519.8570710683587
8134906.65,0.6721833216199244,-509.3770333818456
8229141.14,0.6763105256266084,-498.8502085180134
8324467.24,0.6804883751380564,-488.28092031663056
8420897.59,0.6847166677215084,-477.6692235527766
8518444.98,0.6889951843393691,-467.0193678487698
8617122.36,0.6933236733615423,-456.33971370863765
8716942.82,0.6977018506585109,-445.63053256324116
8817919.59,0.702129383674227,-434.8959034030758
8920066.08,0.7066059396091446,-424.1440219829904
9023395.83,0.7111311214136082,-413.37147465263445
9127922.54,0.7157045159676122,-402.5898825685189
9233660.09,0.7203256461768255,-391.80361269455364
9340622.5,0.7249940510694981,-381.0053465919591
9448823.96,0.7297091899461111,-370.2141072752187
9558278.82,0.7344705064748684,-359.4304258056148
9669001.6,0.73927738090016,-348.65081199320554
9781006.99,0.7441292099760167,-337.8866266640079
9894309.85,0.7490253272692167,-327.1452080833018
10008925.2,0.7539649874422921,-316.4269777668689
10124868.3,0.7589474938601175,-305.73573825059145
10242154.4,0.7639720553045904,-295.0820299421614
10360799.2,0.7690378498841999,-284.4628170111212
10480818.3,0.7741440569438051,-273.88818742463167
10602227.8,0.7792897618141809,-263.36201911594213
10725043.6,0.7844740672325192,-252.88738203315023
10849282.2,0.7896960140224638,-242.4742838845038
10974959.9,0.794954628879821,-232.11959389011653
11102093.5,0.8002488769301073,-221.82963112710974
11230699.7,0.805577725292317,-211.6167683251756
11360795.8,0.8109400640004238,-201.48085713051677
11492398.9,0.816334816980155,-191.42484176189532
11625526.4,0.8217607997556853,-181.45734958466878
11760196.1,0.8272168777692508,-171.57792312841258
11896425.9,0.8327018084317039,-161.79230373935602
12034233.7,0.8382143676967615,-152.10867253201874
12173637.8,0.8437533185189593,-142.53189924026904
12314656.8,0.8493173636766869,-133.06130905667476
12457309.4,0.8549051774933918,-123.70178904815107
12601614.5,0.8605154374369899,-114.45808339795472
12747591.1,0.8661467927036149,-105.33722984831104
12895258.8,0.8717978643475546,-96.34361942013615
13044637.0,0.877467245409952,-87.47585413912546
13195745.7,0.883153516738276,-78.74057323565503
13348604.8,0.8888552627423808,-70.14165116082188
13503234.6,0.894571008728191,-61.68257338786483
13659655.6,0.9002992994291008,-53.36421066898299
13817888.6,0.9060386676684241,-45.18979691604141
13977954.5,0.9117876187840258,-37.16742818493466
14139874.7,0.9175446307430744,-29.297439732785573
14303670.5,0.9233082323540115,-21.57764990680685
14469363.8,0.9290768782407398,-14.015388771728874
14636976.4,0.934849058299613,-6.613110694666526
14806530.6,0.9406232664189679,0.6295015276310266
14978049.0,0.946397938163483,7.705764867678628
15151554.2,0.95217159108975,14.618493254900901
15327069.3,0.9579426689026482,21.368302112944136
15504617.6,0.9637096505360847,27.946907454501982
15684222.5,0.9694710189627302,34.355258888635134
15865908.0,0.9752252767057144,40.59447790877684
16049698.2,0.9809708992197888,46.661338930242984
16235617.3,0.9867064125052744,52.557202358462334
16423690.2,0.9924303154511391,58.281337595542404
16613941.7,0.9981411263697969,63.82909810736102
16806397.0,1.003837398394281,69.20418896934245
17001081.8,1.0095176884157289,74.40851849144795
17198021.7,1.0151805725073513,79.43586469046072
17397243.0,1.020824614949218,84.29027337690167
17598772.1,1.0264484608557485,88.97397724957514
17802635.7,1.0320506970582068,93.48334261464095
18008860.8,1.03763002183708,97.82071248953326
18217474.9,1.043185075070832,101.99046436148758
18428505.5,1.0487145615594784,105.99138351156566
18641980.7,1.0542172046261085,109.82045935195065
18857928.8,1.0596917767772134,113.48407301127992
19076378.4,1.0651370226778938,116.98335416151338
19297358.5,1.0705517820611004,120.3155812785917
19520898.5,1.0759348512632807,123.48911179837742
19747027.9,1.0812851367041052,126.50173238905103
19975776.8,1.086601501218429,129.3562750483087
20207175.5,1.0918829020271634,132.05600398003125
20441254.8,1.0971282832372284,134.5988507793129
20678045.6,1.1023366370460121,136.99151543759115
20917579.4,1.107507003556452,139.23711122192256
21159887.9,1.1126384247449268,141.33558044639878
21405003.4,1.1177300207861693,143.2885965804612
21652958.2,1.1227808981925989,145.10112819825267
21903785.3,1.1277902413534082,146.77482621145666
22157518.1,1.1327572360322193,148.31310183298058
22414190.0,1.1376811302814338,149.71926686603933
22673835.2,1.1425611885364724,150.99655718687328
22936488.2,1.1473967371995561,152.14541839135208
23202183.7,1.1521871035771893,153.1705773059686
23470957.0,1.1569316766647422,154.07546616952908
23742843.8,1.1616298613531109,154.86325207051644
24017880.1,1.1662811087317604,155.53594654870307
24296102.4,1.17088493111512,156.09665537310394
24577547.7,1.1754408108137109,156.55162421400053
24862253.1,1.179948351836145,156.8997233567636
25150256.7,1.184407097659096,157.14695586026266
25441596.4,1.1888167131539837,157.2952000438811
25736311.0,1.193176832835007,157.34741349520775
26034439.6,1.1974871668562135,157.30820271409374
26336021.6,1.2017474251682878,157.17915205586746
26641097.2,1.205957377980298,156.96585369102138
26949706.8,1.2101168102596174,156.66877636536506
27261891.3,1.2142255518930025,156.2919870981715
27577692.1,1.2182834624692604,155.83841022008082
27897151.2,1.222290401016304,155.3107820896639
28220310.9,1.2262463014151905,154.714411568821
28547214.0,1.2301510817553627,154.05063358200638
28877904.0,1.2340047498613975,153.32094349706702
29212424.6,1.2378072675097442,152.52904928596217
29550820.4,1.2415586709903845,151.6798778309202
29893136.1,1.245259010737816,150.7735444391714
30239417.2,1.248908351301498,149.81470414470775
30589709.6,1.252506816434624,148.8057419855268
30944059.8,1.2560545138107673,147.7466286194543
31302514.7,1.2595515951686904,146.64402239027066
31665122.0,1.262998226187558,145.49901973702165
32031929.7,1.266394586466538,144.31253468501967
32402986.5,1.2697409145331637,143.08880328880912
32778341.6,1.2730374177190262,141.82974733761006
33158044.8,1.2762843472191916,140.53726521945157
33542146.5,1.2794819830290893,139.2142131770774
33930697.6,1.2826306189177759,137.8624071886695
34323749.7,1.2857305324541126,136.48351819273475
34721354.9,1.2887820449552017,135.0802344165732
35123565.9,1.2917855214244411,133.65412466589422
35530436.1,1.2947412806969765,132.20868157803542
35942019.5,1.2976497002625755,130.7444064031663
36358370.6,1.300511141404212,129.2617467085199
36779544.8,1.3033260090482026,127.76492329431832
37205597.8,1.306094691926457,126.25525648608539
37636586.2,1.308817622389122,124.73394666736196
38072567.1,1.3114951867331315,123.20219953851472
38513598.5,1.31412784475456,121.66114324663249
38959738.7,1.3167160251601366,120.11370568328198
39411047.0,1.3192601853303996,118.56087147333648
39867583.3,1.321760766540174,117.00366079746547
40329408.0,1.3242182536644447,115.4421553820664
40796582.5,1.3266331005824639,113.87974376508058
41269168.8,1.3290057749640956,112.31736825774458
41747229.5,1.331336788078522,110.7549201515323
42230828.0,1.333626605362975,109.19402107461
42720028.5,1.3358757209819696,107.63537484602945
43214895.8,1.3380846429201052,106.08127032658516
43715495.7,1.3402538483232318,104.53152582739229
44221894.6,1.3423838430953163,102.98753416834822
44734159.5,1.3444751470039509,101.44987041536744
45252358.5,1.346528249054444,99.9190006471645
45776560.3,1.3485436670421123,98.39696415464046
46306834.5,1.3505219029292557,96.88345478265991
46843251.3,1.3524634726181777,95.37814145971335
47385882.0,1.3543688762290893,93.88361688223684
47934798.4,1.3562386427193456,92.40026417540852
48490073.5,1.358073255586317,90.9276078687184
49051780.9,1.359873242060765,89.46672119865043
49619995.1,1.3616390988250582,88.01784845781812
50194791.5,1.3633713366086044,86.58259988105343
50776246.3,1.3650704653475199,85.15985635010932
51364436.6,1.3667369793619106,83.75043870645676
51959440.5,1.3683713870686995,82.35522338795056
52561336.9,1.3699741813125739,80.97365890398542
53170205.7,1.3715458542324745,79.60786038614556
53786127.6,1.3730869121112075,78.25662198424534
54409184.3,1.374597830892916,76.91937052924759
55039458.5,1.376079100705874,75.59809748301456
55677033.7,1.3775311962184191,74.2934472426956
56321994.6,1.378954621132784,73.00359643164661
56974426.7,1.380349834080843,71.72914978300516
57634416.6,1.3817173079434677,70.47136880120371
58302051.7,1.3830575002246561,69.23017781258348
58977420.7,1.384370897515037,68.00497385478221
59660613.2,1.385657941433187,66.79569661270128
