time_s,v_outp,v_outn,v_inp,v_inn,vod,vid
5.505286e-09,1.484721,1.38968587,1.59895954,1.64895954,0.09503512999999986,-0.04999999999999982
5.506286e-09,1.48472234,1.38968436,1.59895954,1.64895954,0.09503798000000008,-0.04999999999999982
5.507286e-09,1.48472353,1.38968304,1.59895954,1.64895954,0.09504048999999992,-0.04999999999999982
5.508286e-09,1.48472462,1.38968184,1.59895954,1.64895954,0.09504278,-0.04999999999999982
5.509286e-09,1.48472562,1.38968075,1.59895954,1.64895954,0.09504487000000017,-0.04999999999999982
5.510286e-09,1.48472658,1.38967972,1.59895954,1.64895954,0.09504686000000007,-0.04999999999999982
5.511286e-09,1.48472748,1.38967875,1.59895954,1.64895954,0.09504873000000003,-0.04999999999999982
5.512286e-09,1.48472835,1.38967782,1.59895954,1.64895954,0.09505052999999997,-0.04999999999999982
5.513286e-09,1.48472919,1.38967693,1.59895954,1.64895954,0.09505225999999989,-0.04999999999999982
5.514286e-09,1.48473003,1.38967605,1.59895954,1.64895954,0.09505397999999987,-0.04999999999999982
5.515286e-09,1.48473084,1.3896752,1.59895954,1.64895954,0.09505564,-0.04999999999999982
5.516286e-09,1.48473164,1.38967436,1.59895954,1.64895954,0.0950572799999998,-0.04999999999999982
5.517286e-09,1.48473243,1.38967354,1.59895954,1.64895954,0.09505889000000001,-0.04999999999999982
5.517857e-09,1.48473288,1.38967307,1.59895954,1.64895954,0.09505980999999997,-0.04999999999999982
5.517957e-09,1.48475054,1.38965468,1.60007065,1.64784843,0.09509586000000003,-0.0477777800000001
5.518157e-09,1.48478207,1.38961982,1.60229287,1.64562621,0.09516225,-0.04333334
5.518557e-09,1.48470902,1.3896766,1.60673732,1.64118176,0.0950324199999999,-0.03444444000000013
5.519357e-09,1.48329923,1.39106474,1.61562621,1.63229287,0.09223449000000006,-0.016666659999999833
5.520357e-09,1.47834533,1.39611816,1.62673732,1.62118176,0.0822271699999999,0.005555559999999904
5.521357e-09,1.46964164,1.40508839,1.63784843,1.61007065,0.06455325000000012,0.027777780000000085
5.522357e-09,1.45762404,1.41742233,1.64895954,1.59895954,0.04020171000000006,0.04999999999999982
5.522457e-09,1.45622894,1.41884547,1.64895954,1.59895954,0.037383469999999974,0.04999999999999982
5.522657e-09,1.45339198,1.42173496,1.64895954,1.59895954,0.031657019999999925,0.04999999999999982
5.523057e-09,1.44756712,1.42763946,1.64895954,1.59895954,0.019927660000000014,0.04999999999999982
5.523857e-09,1.43620028,1.43906117,1.64895954,1.59895954,-0.002860890000000005,0.04999999999999982
5.524857e-09,1.42371735,1.45146638,1.64895954,1.59895954,-0.027749030000000063,0.04999999999999982
5.525857e-09,1.41374837,1.46127853,1.64895954,1.59895954,-0.04753015999999999,0.04999999999999982
5.526857e-09,1.40613663,1.46871996,1.64895954,1.59895954,-0.06258333000000005,0.04999999999999982
5.527857e-09,1.40040352,1.47429697,1.64895954,1.59895954,-0.07389344999999992,0.04999999999999982
5.528857e-09,1.39606813,1.47849655,1.64895954,1.59895954,-0.08242842000000006,0.04999999999999982
5.529857e-09,1.39276703,1.48168018,1.64895954,1.59895954,-0.08891315,0.04999999999999982
5.530857e-09,1.39024854,1.48409697,1.64895954,1.59895954,-0.09384842999999998,0.04999999999999982
5.531857e-09,1.38833093,1.48592713,1.64895954,1.59895954,-0.09759620000000013,0.04999999999999982
5.532857e-09,1.3868741,1.48730982,1.64895954,1.59895954,-0.1004357199999999,0.04999999999999982
5.533857e-09,1.3857681,1.48835398,1.64895954,1.59895954,-0.10258588000000013,0.04999999999999982
5.534857e-09,1.38492837,1.48914291,1.64895954,1.59895954,-0.10421454000000008,0.04999999999999982
5.535857e-09,1.38429083,1.48973934,1.64895954,1.59895954,-0.10544851,0.04999999999999982
5.536857e-09,1.3838072,1.49019022,1.64895954,1.59895954,-0.10638302,0.04999999999999982
5.537857e-09,1.38344072,1.49053104,1.64895954,1.59895954,-0.10709031999999996,0.04999999999999982
5.538857e-09,1.38316345,1.49078865,1.64895954,1.59895954,-0.10762519999999998,0.04999999999999982
5.539857e-09,1.38295398,1.49098347,1.64895954,1.59895954,-0.10802949000000006,0.04999999999999982
