time_s,v_outp,v_outn,v_inp,v_inn,vod,vid
0.0,1.49387648,1.38054052,1.59895954,1.64895954,0.1133359599999999,-0.04999999999999982
5e-15,1.49387648,1.38054052,1.59895954,1.64895954,0.1133359599999999,-0.04999999999999982
1e-14,1.49387648,1.38054052,1.59895954,1.64895954,0.1133359599999999,-0.04999999999999982
2e-14,1.49387648,1.38054052,1.59895954,1.64895954,0.1133359599999999,-0.04999999999999982
4e-14,1.49387648,1.38054053,1.59895954,1.64895954,0.11333594999999996,-0.04999999999999982
8e-14,1.49387648,1.38054053,1.59895954,1.64895954,0.11333594999999996,-0.04999999999999982
1.6e-13,1.49387648,1.38054054,1.59895954,1.64895954,0.11333594000000002,-0.04999999999999982
3.2e-13,1.49387648,1.38054055,1.59895954,1.64895954,0.11333592999999986,-0.04999999999999982
6.4e-13,1.49387648,1.38054057,1.59895954,1.64895954,0.11333590999999998,-0.04999999999999982
1.28e-12,1.49387648,1.3805406,1.59895954,1.64895954,0.11333587999999994,-0.04999999999999982
2.28e-12,1.49387648,1.38054061,1.59895954,1.64895954,0.11333587,-0.04999999999999982
3.28e-12,1.49387648,1.38054061,1.59895954,1.64895954,0.11333587,-0.04999999999999982
4.28e-12,1.49387648,1.3805406,1.59895954,1.64895954,0.11333587999999994,-0.04999999999999982
5.28e-12,1.49387648,1.38054059,1.59895954,1.64895954,0.11333588999999988,-0.04999999999999982
6.28e-12,1.49387648,1.38054059,1.59895954,1.64895954,0.11333588999999988,-0.04999999999999982
7.28e-12,1.49387648,1.38054058,1.59895954,1.64895954,0.11333590000000004,-0.04999999999999982
8.28e-12,1.49387648,1.38054058,1.59895954,1.64895954,0.11333590000000004,-0.04999999999999982
9.28e-12,1.49387648,1.38054057,1.59895954,1.64895954,0.11333590999999998,-0.04999999999999982
1.028e-11,1.49387648,1.38054057,1.59895954,1.64895954,0.11333590999999998,-0.04999999999999982
1.128e-11,1.49387648,1.38054057,1.59895954,1.64895954,0.11333590999999998,-0.04999999999999982
1.228e-11,1.49387648,1.38054057,1.59895954,1.64895954,0.11333590999999998,-0.04999999999999982
1.328e-11,1.49387648,1.38054057,1.59895954,1.64895954,0.11333590999999998,-0.04999999999999982
1.428e-11,1.49387648,1.38054057,1.59895954,1.64895954,0.11333590999999998,-0.04999999999999982
1.528e-11,1.49387648,1.38054057,1.59895954,1.64895954,0.11333590999999998,-0.04999999999999982
1.628e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
1.728e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
1.828e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
1.928e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
2.028e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
2.128e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
2.228e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
2.328e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
2.428e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
2.528e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
2.628e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
2.728e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
2.828e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
2.928e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
3.028e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
3.128e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
3.228e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
3.328e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
3.428e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
3.528e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
3.628e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
3.728e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
3.828e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
3.928e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
4.028e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
4.128e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
4.228e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
4.328e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
4.428e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
4.528e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
4.628e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
4.728e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
4.828e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
4.928e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
5.028e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
5.128e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
5.228e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
5.328e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
5.428e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
5.528e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
5.628e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
5.728e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
5.828e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
5.928e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
6.028e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
6.128e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
6.228e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
6.328e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
6.428e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
6.528e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
6.628e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
6.728e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
6.828e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
6.928e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
7.028e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
7.128e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
7.228e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
7.328e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
7.428e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
7.528e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
7.628e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
7.728e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
7.828e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
7.928e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
8.028e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
8.128e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
8.228e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
8.328e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
8.428e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
8.528e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
8.628e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
8.728e-11,1.49387648,1.38054056,1.59895954,1.64895954,0.11333591999999992,-0.04999999999999982
