freq_Hz,gain_dB,gd_ps
1000000.0,-5.998531416276124,2.2218171374878324
1011579.45,-5.998531416276122,2.2493319651594055
1023292.99,-5.998531416276119,2.2372069149275826
1035142.17,-5.998531416276124,2.2236756464752547
1047128.55,-5.998531416276122,2.244453827486103
1059253.73,-5.998531416276122,2.2638604458383487
1071519.31,-5.998531416276124,2.2515364732416994
1083926.91,-5.998531416276122,2.237874642688482
1096478.2,-5.998531416276122,2.2569867471557274
1109174.82,-5.998531416276124,2.2439990287653853
1122018.45,-5.998531416276122,2.231157721680127
1135010.82,-5.998531416276122,2.2485639627598153
1148153.62,-5.998531416276124,2.2661205561528477
1161448.61,-5.998531416276119,2.253026057180754
1174897.55,-5.998531416276124,2.2400813638728465
1188502.23,-5.998531416276124,2.227286213312883
1202264.43,-5.998531416276124,2.243053315468379
1216186.0,-5.998531416276122,2.2589682659282913
1230268.77,-5.998531416276122,2.245956693886477
1244514.61,-5.998531416276124,2.233093780936302
1258925.41,-5.998531416276124,2.2475149923902347
1273503.08,-5.998531416276122,2.2352590165194495
1288249.55,-5.998531416276122,2.2219007512569915
1303166.78,-5.998531416276122,2.2623553112195673
1318256.74,-5.998531416276119,2.2499088097243782
1333521.43,-5.998531416276124,2.236404073633953
1348962.88,-5.998531416276124,2.249565510178215
1364583.14,-5.998531416276124,2.2366615219619415
1380384.26,-5.998531416276122,2.248654481258027
1396368.36,-5.998531416276122,2.2607967010759666
1412537.54,-5.998531416276124,2.247763598037236
1428893.96,-5.998531416276124,2.2348794806801537
1445439.77,-5.998531416276122,2.2457796080550447
1462177.17,-5.998531416276122,2.256827383687828
1479108.39,-5.998531416276122,2.2438395785022642
1496235.66,-5.998531416276124,2.231001486444269
1513561.25,-5.998531416276124,2.24088163289249
1531087.46,-5.998531416276124,2.2509094974714285
1548816.62,-5.998531416276119,2.237989658515364
1566751.07,-5.998531416276124,2.2470236819732814
1584893.19,-5.998531416276122,2.256206430911411
1603245.39,-5.998531416276124,2.2432254881187403
1621810.1,-5.998531416276124,2.2303941221878465
1640589.77,-5.998531416276124,2.2385335014736936
1659586.91,-5.998531416276122,2.2468202181872186
1678804.02,-5.998531416276122,2.254297965454939
1698243.65,-5.998531416276122,2.241807855334415
1717908.39,-5.998531416276122,2.2285288543643444
1737800.83,-5.998531416276122,2.25564219284667
1757923.61,-5.998531416276122,2.243120732080706
1778279.41,-5.998531416276122,2.249053678842696
1798870.92,-5.998531416276119,2.2560321092123305
1819700.86,-5.998531416276122,2.2426170429363625
1840772.0,-5.998531416276124,2.248783675200089
1862087.14,-5.998531416276124,2.23588833666264
1883649.09,-5.998531416276122,2.24127767988556
1905460.72,-5.998531416276122,2.246815333989561
1927524.91,-5.998531416276124,2.233942376651641
1949844.6,-5.998531416276124,2.238737711119106
1972422.74,-5.998531416276126,2.243682210607373
1995262.31,-5.998531416276122,2.2479677591266296
2018366.36,-5.998531416276119,2.252401862900897
2041737.94,-5.998531416276122,2.2394649471916828
2065380.16,-5.998531416276122,2.2432176356731004
2089296.13,-5.998531416276124,2.247118923233532
2113489.04,-5.998531416276122,2.2504069885509037
2137962.09,-5.998531416276126,2.2538449698455656
2162718.52,-5.998531416276122,2.2408917372342603
2187761.62,-5.998531450931521,2.2437022073294743
2213094.71,-5.998531450931518,2.2466616997600406
2238721.14,-5.998531450931518,2.233790794591886
2264644.31,-5.998531450931518,2.236152918194893
2290867.65,-5.998531450931518,2.253575531474188
2317394.65,-5.998531450931518,2.255710532386915
2344228.82,-5.998531450931518,2.24273603368578
2371373.71,-5.9985314509315195,2.244316970164372
2398832.92,-5.998531450931518,2.2460460268597022
2426610.1,-5.998531450931521,2.233182018739082
2454708.92,-5.998531450931518,2.2483006912288968
2483133.11,-5.998531450931518,2.2498103028887626
2511886.43,-5.9985314509315195,2.2365860561980213
2540972.71,-5.9985314509315195,2.2510337651505457
2570395.78,-5.998531450931518,2.251713870914497
2600159.56,-5.9985314509315195,2.2387847549821362
2630267.99,-5.9985314509315195,2.2389923899292024
2660725.06,-5.998531450931518,2.23934831278255
2691534.8,-5.998531450931518,2.2392538795865353
2722701.31,-5.9985314509315195,2.251855324901678
2754228.7,-5.9985314509315195,2.2516179716140523
2786121.17,-5.998531450931521,2.2386901074404766
2818382.93,-5.998531450931518,2.2380319534121393
2851018.27,-5.998531450931518,2.249504844363742
2884031.5,-5.998531450931516,2.248723227840539
2917427.01,-5.9985314509315195,2.2475383965307327
2951209.23,-5.998531450931518,2.2465031116335905
2985382.62,-5.998531450931518,2.245077743938248
3019951.72,-5.9985314509315195,2.2438010430535753
3054921.11,-5.9985314509315195,2.2421458869048374
3090295.43,-5.998531450931518,2.240638989474344
3126079.37,-5.9985314509315195,2.238765530932249
3162277.66,-5.9985314509315195,2.2478436606261103
3198895.11,-5.998531450931516,2.2458876560835397
3235936.57,-5.998531450931516,2.243582925657043
3273406.95,-5.998531450931518,2.2414271390359293
3311311.21,-5.998531450931518,2.2492505753441554
3349654.39,-5.9985314509315195,2.2470239841593425
3388441.56,-5.998531450931518,2.243996272439809
3427677.87,-5.9985314509315195,2.251554273539049
3467368.5,-5.998531450931518,2.2386272603467345
3507518.74,-5.998531450931518,2.235588190731806
3548133.89,-5.998531450931518,2.242325419042139
3589219.35,-5.998531450931518,2.248762478618491
3630780.55,-5.9985314509315195,2.2454963463602358
3672823.0,-5.998531450931518,2.241940252607096
3715352.29,-5.998531450931518,2.247727850715418
3758374.04,-5.998531450931518,2.2441465462687185
3801893.96,-5.9985314509315195,2.240290061414822
3845917.82,-5.998531450931518,2.2454650244699845
3890451.45,-5.9985314509315195,2.250375278273079
3935500.75,-5.998531450931518,2.2463446014983552
3981071.71,-5.998531450931518,2.2420587664839045
4027170.34,-5.9985314509315195,2.2464046441931496
4073802.78,-5.998531450931518,2.2421180200222346
4120975.19,-5.9985314509315195,2.2458796237572782
4168693.83,-5.9985314509315195,2.2497897194113796
4216965.03,-5.9985314509315195,2.244984142184313
4265795.19,-5.998531450931518,2.240327622927629
4315190.77,-5.998531450931518,2.2433634719702256
4365158.32,-5.998531450931518,2.2465477569984693
4415704.47,-5.998531450931518,2.241414643643089
4466835.92,-5.998531450931518,2.2440784378178567
4518559.44,-5.9985314509315195,2.2465344929195457
4570881.9,-5.9985314509315195,2.241313278131596
4623810.21,-5.9985314509315195,2.243280897118892
4677351.41,-5.998531450931516,2.2453966427503134
4731512.59,-5.998531450931518,2.2469810643164343
4786300.92,-5.998531450931516,2.248714495792904
4841723.68,-5.9985314509315195,2.242876124838993
4897788.19,-5.998531450931516,2.2441615825104244
4954501.91,-5.998531450931518,2.2452705314891492
5011872.34,-5.998531450931518,2.246207472159456
5069907.08,-5.998531450931518,2.240237089928683
5128613.84,-5.998531450931518,2.2407622739195516
5188000.39,-5.998531450931518,2.2480210723112957
5248074.6,-5.9985314509315195,2.2417958080958296
5308844.44,-5.998531450931516,2.241850858948218
5370317.96,-5.9985314509315195,2.248416010321245
5432503.31,-5.9985314509315195,2.248248782899801
5495408.74,-5.998531450931518,2.2417212133460636
5559042.57,-5.998531450931518,2.2411979716268813
5623413.25,-5.998531450931516,2.246898084761105
5688529.31,-5.998531450931516,2.2461757951299366
5754399.37,-5.998531450931518,2.2453225185743695
5821032.18,-5.998531450931518,2.2443414998792823
5888436.55,-5.998531450931518,2.243235759734344
5956621.44,-5.998531450931518,2.2420083574869034
6025595.86,-5.998531450931516,2.24633211351651
6095368.97,-5.998531450931518,2.244935510513575
6165950.02,-5.998531450931518,2.2431656500891872
6237348.35,-5.9985314509315195,2.2470216383124
6309573.44,-5.9985314509315195,2.2451016356711766
6382634.86,-5.9985314509315195,2.2430783364059312
6456542.29,-5.998531485586915,2.2409541696359043
6531305.53,-5.998531485586915,2.2439626156212444
6606934.48,-5.998531485586918,2.2468760041717672
6683439.18,-5.998531485586915,2.2443450337450828
6760829.75,-5.998531485586918,2.2467777755086034
6839116.47,-5.998531485586913,2.244128639098329
6918309.71,-5.998531485586913,2.241162911223593
6998419.96,-5.998531485586915,2.2481088382652707
7079457.84,-5.998531485586915,2.2450976280016075
7161434.1,-5.998531485586918,2.241785403240131
7244359.6,-5.998531485586915,2.2433375991943496
7328245.33,-5.998531485586915,2.24459884116913
7413102.41,-5.998531485586918,2.245791408111591
7498942.09,-5.998531485586915,2.2467038573689133
7585775.75,-5.998531485586918,2.2430501021917926
7673614.89,-5.998531485586915,2.243576595044193
7762471.17,-5.998531485586918,2.244251134524178
7852356.35,-5.998531485586915,2.2444602551614112
7943282.35,-5.998531485586915,2.244818085213354
8035261.22,-5.998531485586915,2.2447231062916386
8128305.16,-5.998531485586915,2.244777328224952
8222426.5,-5.998531485586913,2.2443926380276698
8317637.71,-5.998531485586915,2.244156245747817
8413951.42,-5.998531485586915,2.243495381852929
8511380.38,-5.998531485586915,2.2469965643086787
8609937.52,-5.998531485586918,2.242149645644263
8709635.9,-5.998531485586918,2.2451120110749025
8810488.73,-5.998531485586915,2.248040141711327
8912509.38,-5.998531520242311,2.2429088777565243
9015711.38,-5.998531520242313,2.241537198633348
9120108.39,-5.998531520242313,2.243883261192963
9225714.27,-5.998531520242313,2.246028959653497
9332543.01,-5.998531520242311,2.2443176487944356
9440608.76,-5.998531520242311,2.2460328115600325
9549925.86,-5.998531520242313,2.2441511423508644
9660508.79,-5.998531520242311,2.2419182246187295
9772372.21,-5.998531520242311,2.2468256351199902
9885530.95,-5.998531520242313,2.2444811164764573
10000000.0,-5.998531520242311,2.2453806245137895
10115794.5,-5.998531520242311,2.246269384037822
10232929.9,-5.998531520242308,2.2434952781274786
10351421.7,-5.998531520242311,2.2440157503140603
10471285.5,-5.9985315202423095,2.2443778212517405
10592537.3,-5.998531520242311,2.2445843320148207
10715193.1,-5.998531554897707,2.244639952225473
10839269.1,-5.998531554897709,2.2445454464251924
10964782.0,-5.998531554897709,2.244305964005366
11091748.2,-5.998531554897707,2.2439272886539245
11220184.5,-5.998531554897712,2.2434080090006425
11350108.2,-5.998531554897709,2.2457639848361146
11481536.2,-5.998531554897707,2.2450142719459882
11614486.1,-5.998531554897712,2.2439963837647485
11748975.5,-5.998531554897709,2.2458969701268585
11885022.3,-5.998531554897707,2.244666938328667
12022644.3,-5.998531554897709,2.243318093213096
12161860.0,-5.998531554897709,2.2446611177075484
12302687.7,-5.998531589553106,2.2458920104504565
12445146.1,-5.9985315895531075,2.2441380185350828
12589254.1,-5.998531589553106,2.2422771823596817
12735030.8,-5.998531589553106,2.242994824292272
12882495.5,-5.9985315895531075,2.2462621865567893
13031667.8,-5.998531589553106,2.2440652328438695
13182567.4,-5.998531589553103,2.2442427350332896
13335214.3,-5.998531589553106,2.247009528373485
13489628.8,-5.998531589553106,2.2443823462173564
13645831.4,-5.9985315895531075,2.2441725780134054
13803842.6,-5.998531624208504,2.243877812861359
13963683.6,-5.998531624208502,2.2433852414830815
14125375.4,-5.998531624208506,2.2452320691526926
14288939.6,-5.998531624208504,2.244498849649031
14454397.7,-5.998531624208502,2.243581217759422
14621771.7,-5.998531624208504,2.2449272090825185
14791083.9,-5.998531624208504,2.2437857793345772
14962356.6,-5.998531624208504,2.2447543044812557
15135612.5,-5.9985316588639,2.2456586290615173
15310874.6,-5.9985316588639,2.2440595662836023
15488166.2,-5.9985316588639,2.244607040080546
15667510.7,-5.9985316588639,2.2449955108936988
15848931.9,-5.998531658863898,2.24522745631833
16032453.9,-5.9985316588639,2.243175847649508
16218101.0,-5.998531693519299,2.2430825085495085
16405897.7,-5.998531693519297,2.2450230387251793
16595869.1,-5.998531693519301,2.244665543616476
16788040.2,-5.998531693519297,2.2441701494724158
16982436.5,-5.998531693519297,2.245549898012258
17179083.9,-5.998531693519301,2.244808863167228
17378008.3,-5.9985317281746955,2.2438466953642964
17579236.1,-5.9985317281746955,2.2447925250336977
17782794.1,-5.998531728174697,2.2436034318983102
17988709.2,-5.9985317281746955,2.2441946995551496
18197008.6,-5.9985317281746955,2.24466940278443
18407720.0,-5.998531762830095,2.2449419079070676
18620871.4,-5.998531762830095,2.245104381876004
18836490.9,-5.998531762830095,2.2450738819122824
19054607.2,-5.998531762830095,2.2449386904779827
19275249.1,-5.998531797485491,2.2428457228813357
