t_ui,v_outp,v_outn
0.015999999999999945,1.31837988,1.37899933
0.07199999999999976,1.31865136,1.37870017
0.12799999999999956,1.3188991,1.37842599
0.18399999999999936,1.31912525,1.3781747
0.2399999999999992,1.3193317,1.37794445
0.295999999999999,1.31952022,1.37773348
0.3520000000000017,1.31969237,1.37754021
0.4080000000000015,1.31984962,1.37736315
0.4640000000000013,1.31999324,1.37720098
0.5200000000000011,1.32012447,1.37705244
0.576000000000001,1.32024435,1.3769164
0.6320000000000007,1.3203539,1.3767918
0.6880000000000005,1.320454,1.37667771
0.7440000000000003,1.32054549,1.37657321
0.8000000000000002,1.3206291,1.37647754
0.856,1.32070552,1.37638992
0.9119999999999998,1.32077537,1.37630969
0.9679999999999995,1.32083922,1.37623622
1.0239999999999994,1.32089758,1.37616895
1.0799999999999992,1.32095094,1.37610735
1.135999999999999,1.32099971,1.37605094
1.1920000000000017,1.3210443,1.37599929
1.2480000000000016,1.32108506,1.37595199
1.3040000000000014,1.32112234,1.37590867
1.3600000000000012,1.3211564,1.375869
1.4160000000000008,1.32118756,1.37583267
1.4720000000000006,1.32121603,1.3757994
1.5280000000000005,1.32124207,1.37576892
1.5840000000000003,1.32126587,1.37574101
1.6400000000000001,1.32128763,1.37571544
1.696,1.32130752,1.37569202
1.7519999999999998,1.32132571,1.37567055
1.8079999999999996,1.32134233,1.37565089
1.8639999999999994,1.32135753,1.37563287
1.9199999999999993,1.32137143,1.37561636
1.975999999999999,1.32138413,1.37560122
1.6000000010787207e-06,1.32138923,1.37559513
0.005601599999999901,1.32136052,1.37562322
0.01680160000000044,1.32131027,1.37567107
0.03920160000000152,1.3214441,1.3755265
0.08400160000000079,1.32381071,1.37314348
0.1400016000000006,1.33175383,1.3652216
0.19600160000000041,1.34483766,1.35212553
0.2520016000000002,1.36136441,1.33537472
0.25760159999999904,1.3631803,1.33351693
0.2688015999999996,1.36682561,1.32977962
0.29120160000000067,1.37397742,1.32239893
0.3360015999999999,1.38638328,1.30943929
0.39200159999999973,1.3970041,1.29816604
0.44800159999999956,1.40231237,1.2924485
0.5040015999999994,1.40376001,1.2908843
0.5600015999999991,1.40304013,1.29171969
0.6160015999999989,1.4014074,1.29360769
0.6720016000000016,1.39952071,1.29580855
0.7280016000000015,1.39762442,1.29802646
0.7840016000000013,1.39578082,1.30017127
0.8400016000000011,1.39400812,1.30221179
0.8960016000000008,1.39232348,1.3041258
0.9520016000000007,1.39074251,1.30589736
0.9999992000000002,1.3894762,1.30729778
1.005599199999999,1.3893639,1.30742342
1.0167991999999995,1.3891334,1.30767889
1.0391992000000005,1.38844898,1.30840791
1.0839991999999998,1.38506438,1.31191509
