freq_Hz,S21_mag_model,S21_mag_em,S21_ang_deg_model,S21_ang_deg_em,S11_mag_model,S11_mag_em
5.685812e+10,0.98500742,0.97868272,-19.586968,-19.208741,0.13498977,0.12237046
5.710750e+10,0.98492305,0.97860653,-19.672923,-19.293819,0.13558445,0.12288379
5.735688e+10,0.98483834,0.97853011,-19.758884,-19.378932,0.13617928,0.12339723
5.760625e+10,0.98475327,0.97845347,-19.844852,-19.464076,0.13677426,0.12391080
5.785562e+10,0.98466785,0.97837664,-19.930826,-19.549255,0.13736939,0.12442450
5.810500e+10,0.98458207,0.97829956,-20.016807,-19.634466,0.13796468,0.12493833
5.835438e+10,0.98449593,0.97822227,-20.102795,-19.719710,0.13856012,0.12545229
5.860375e+10,0.98440944,0.97814478,-20.188789,-19.804985,0.13915571,0.12596639
5.885312e+10,0.98432259,0.97806705,-20.274790,-19.890294,0.13975145,0.12648063
5.910250e+10,0.98423538,0.97798908,-20.360798,-19.975640,0.14034734,0.12699497
5.935188e+10,0.98414782,0.97791091,-20.446813,-20.061019,0.14094339,0.12750945
5.960125e+10,0.98405989,0.97783252,-20.532834,-20.146431,0.14153960,0.12802413
5.985062e+10,0.98397160,0.97775387,-20.618862,-20.231880,0.14213596,0.12853892
6.010000e+10,0.98388295,0.97767502,-20.704897,-20.317358,0.14273247,0.12905382
6.034938e+10,0.98379394,0.97759593,-20.790939,-20.402872,0.14332914,0.12956891
6.059875e+10,0.98370456,0.97751658,-20.876987,-20.488422,0.14392597,0.13008419
6.084812e+10,0.98361482,0.97743697,-20.963043,-20.574007,0.14452295,0.13059954
6.109750e+10,0.98352472,0.97735720,-21.049105,-20.659628,0.14512009,0.13111503
6.134688e+10,0.98343425,0.97727722,-21.135174,-20.745281,0.14571739,0.13163076
6.159625e+10,0.98334342,0.97719701,-21.221251,-20.830967,0.14631484,0.13214663
6.184562e+10,0.98325221,0.97711652,-21.307334,-20.916691,0.14691245,0.13266263
6.209500e+10,0.98316064,0.97703577,-21.393424,-21.002451,0.14751022,0.13317880
6.234438e+10,0.98306871,0.97695475,-21.479521,-21.088245,0.14810815,0.13369513
6.259375e+10,0.98297640,0.97687358,-21.565625,-21.174075,0.14870624,0.13421163
6.284312e+10,0.98288372,0.97679218,-21.651736,-21.259940,0.14930449,0.13472834
6.309250e+10,0.98279067,0.97671053,-21.737854,-21.345839,0.14990290,0.13524516
6.334188e+10,0.98269725,0.97662862,-21.823979,-21.431774,0.15050146,0.13576216
6.359125e+10,0.98260346,0.97654649,-21.910111,-21.517748,0.15110019,0.13627935
6.384062e+10,0.98250929,0.97646412,-21.996250,-21.603754,0.15169908,0.13679667
6.409000e+10,0.98241476,0.97638152,-22.082396,-21.689797,0.15229813,0.13731422
6.433938e+10,0.98231984,0.97629872,-22.168550,-21.775875,0.15289734,0.13783194
6.458875e+10,0.98222456,0.97621565,-22.254710,-21.861992,0.15349671,0.13834984
6.483812e+10,0.98212889,0.97613234,-22.340878,-21.948144,0.15409625,0.13886790
6.508750e+10,0.98203285,0.97604882,-22.427053,-22.034332,0.15469594,0.13938616
6.533688e+10,0.98193644,0.97596507,-22.513234,-22.120559,0.15529580,0.13990459
6.558625e+10,0.98183964,0.97588106,-22.599424,-22.206822,0.15589583,0.14042322
6.583562e+10,0.98174247,0.97579685,-22.685620,-22.293119,0.15649601,0.14094203
6.608500e+10,0.98164492,0.97571239,-22.771824,-22.379454,0.15709636,0.14146102
6.633438e+10,0.98154698,0.97562776,-22.858034,-22.465825,0.15769688,0.14198016
6.658375e+10,0.98144867,0.97554286,-22.944252,-22.552235,0.15829755,0.14249955
6.683312e+10,0.98134998,0.97545774,-23.030478,-22.638681,0.15889840,0.14301907
6.708250e+10,0.98125090,0.97537239,-23.116710,-22.725167,0.15949940,0.14353882
6.733188e+10,0.98115144,0.97528681,-23.202950,-22.811691,0.16010058,0.14405877
6.758125e+10,0.98105160,0.97520104,-23.289197,-22.898250,0.16070191,0.14457892
6.783062e+10,0.98095137,0.97511499,-23.375452,-22.984846,0.16130342,0.14509922
6.808000e+10,0.98085076,0.97502876,-23.461714,-23.071483,0.16190509,0.14561975
6.832938e+10,0.98074977,0.97494231,-23.547983,-23.158157,0.16250692,0.14614048
6.857875e+10,0.98064838,0.97485563,-23.634259,-23.244868,0.16310892,0.14666139
6.882812e+10,0.98054661,0.97476873,-23.720543,-23.331621,0.16371109,0.14718246
6.907750e+10,0.98044446,0.97468165,-23.806835,-23.418409,0.16431343,0.14770369
6.932688e+10,0.98034191,0.97459434,-23.893133,-23.505240,0.16491593,0.14822518
6.957625e+10,0.98023898,0.97450681,-23.979439,-23.592107,0.16551860,0.14874688
6.982562e+10,0.98013566,0.97441908,-24.065753,-23.679012,0.16612144,0.14926879
7.007500e+10,0.98003194,0.97433113,-24.152074,-23.765955,0.16672445,0.14979087
7.032438e+10,0.97992784,0.97424294,-24.238402,-23.852942,0.16732762,0.15031313
7.057375e+10,0.97982334,0.97415456,-24.324738,-23.939968,0.16793096,0.15083565
7.082312e+10,0.97971845,0.97406603,-24.411081,-24.027036,0.16853448,0.15135833
7.107250e+10,0.97961317,0.97397727,-24.497432,-24.114140,0.16913816,0.15188120
7.132188e+10,0.97950750,0.97388829,-24.583791,-24.201282,0.16974201,0.15240424
7.157125e+10,0.97940143,0.97379908,-24.670157,-24.288468,0.17034603,0.15292751
7.182062e+10,0.97929497,0.97370970,-24.756530,-24.375695,0.17095022,0.15345098
7.207000e+10,0.97918811,0.97362013,-24.842911,-24.462965,0.17155457,0.15397463
7.231938e+10,0.97908085,0.97353032,-24.929299,-24.550277,0.17215910,0.15449853
7.256875e+10,0.97897320,0.97344031,-25.015695,-24.637627,0.17276380,0.15502265
7.281812e+10,0.97886515,0.97335013,-25.102099,-24.725017,0.17336867,0.15554692
7.306750e+10,0.97875671,0.97325979,-25.188510,-24.812454,0.17397372,0.15607136
7.331688e+10,0.97864786,0.97316919,-25.274929,-24.899930,0.17457893,0.15659598
7.356625e+10,0.97853862,0.97307839,-25.361355,-24.987446,0.17518431,0.15712087
7.381562e+10,0.97842897,0.97298738,-25.447789,-25.075009,0.17578987,0.15764598
7.406500e+10,0.97831893,0.97289621,-25.534231,-25.162614,0.17639559,0.15817121
7.431438e+10,0.97820848,0.97280485,-25.620680,-25.250260,0.17700149,0.15869670
7.456375e+10,0.97809763,0.97271325,-25.707137,-25.337952,0.17760756,0.15922237
7.481312e+10,0.97798638,0.97262142,-25.793602,-25.425686,0.17821380,0.15974822
7.506250e+10,0.97787473,0.97252945,-25.880074,-25.513465,0.17882022,0.16027429
7.531188e+10,0.97776267,0.97243728,-25.966554,-25.601285,0.17942681,0.16080060
7.556125e+10,0.97765021,0.97234488,-26.053042,-25.689150,0.18003357,0.16132703
7.581062e+10,0.97753734,0.97225229,-26.139537,-25.777064,0.18064050,0.16185369
7.606000e+10,0.97742406,0.97215950,-26.226040,-25.865018,0.18124761,0.16238060
7.630938e+10,0.97731039,0.97206650,-26.312551,-25.953019,0.18185489,0.16290764
7.655875e+10,0.97719630,0.97197327,-26.399069,-26.041065,0.18246234,0.16343489
7.680812e+10,0.97708180,0.97187989,-26.485595,-26.129158,0.18306997,0.16396236
7.705750e+10,0.97696690,0.97178621,-26.572129,-26.217297,0.18367777,0.16449002
7.730688e+10,0.97685159,0.97169237,-26.658671,-26.305480,0.18428574,0.16501786
7.755625e+10,0.97673587,0.97159834,-26.745221,-26.393713,0.18489389,0.16554596
7.780562e+10,0.97661974,0.97150407,-26.831778,-26.481991,0.18550222,0.16607420
7.805500e+10,0.97650320,0.97140957,-26.918343,-26.570315,0.18611072,0.16660262
7.830438e+10,0.97638624,0.97131485,-27.004916,-26.658686,0.18671939,0.16713132
7.855375e+10,0.97626888,0.97121995,-27.091497,-26.747108,0.18732823,0.16766017
7.880312e+10,0.97615110,0.97112481,-27.178085,-26.835575,0.18793726,0.16818920
7.905250e+10,0.97603291,0.97102942,-27.264681,-26.924087,0.18854645,0.16871850
7.930188e+10,0.97591431,0.97093377,-27.351285,-27.012652,0.18915583,0.16924793
7.955125e+10,0.97579529,0.97083791,-27.437897,-27.101265,0.18976537,0.16977763
7.980062e+10,0.97567585,0.97074183,-27.524517,-27.189926,0.19037510,0.17030744
8.005000e+10,0.97555600,0.97064547,-27.611145,-27.278637,0.19098500,0.17083751
8.029938e+10,0.97543574,0.97054888,-27.697780,-27.367396,0.19159507,0.17136781
8.054875e+10,0.97531505,0.97045198,-27.784424,-27.456203,0.19220532,0.17189828
8.079812e+10,0.97519395,0.97035483,-27.871075,-27.545065,0.19281575,0.17242894
8.104750e+10,0.97507243,0.97025746,-27.957734,-27.633972,0.19342635,0.17295984
8.129688e+10,0.97495049,0.97015987,-28.044401,-27.722929,0.19403713,0.17349094
