freq_Hz,S21_mag_model,S21_mag_em,S21_ang_deg_model,S21_ang_deg_em,S11_mag_model,S11_mag_em
2.169625e+10,0.98412636,0.97673651,-14.975079,-14.810554,0.11229701,0.10811523
2.194562e+10,0.98395144,0.97653980,-15.145875,-14.976232,0.11355909,0.10924342
2.219500e+10,0.98377513,0.97634295,-15.316657,-15.141930,0.11482098,0.11037100
2.244438e+10,0.98359744,0.97614608,-15.487424,-15.307649,0.11608270,0.11149788
2.269375e+10,0.98341836,0.97594904,-15.658179,-15.473385,0.11734426,0.11262425
2.294312e+10,0.98323790,0.97575182,-15.828921,-15.639149,0.11860566,0.11375003
2.319250e+10,0.98305605,0.97555449,-15.999651,-15.804937,0.11986693,0.11487536
2.344188e+10,0.98287283,0.97535692,-16.170370,-15.970754,0.12112807,0.11600015
2.369125e+10,0.98268823,0.97515914,-16.341078,-16.136604,0.12238908,0.11712444
2.394062e+10,0.98250225,0.97496119,-16.511777,-16.302485,0.12364999,0.11824827
2.419000e+10,0.98231490,0.97476289,-16.682466,-16.468400,0.12491081,0.11937174
2.443938e+10,0.98212616,0.97456435,-16.853148,-16.634350,0.12617153,0.12049475
2.468875e+10,0.98193605,0.97436547,-17.023821,-16.800335,0.12743219,0.12161741
2.493812e+10,0.98174457,0.97416631,-17.194487,-16.966365,0.12869278,0.12273964
2.518750e+10,0.98155170,0.97396676,-17.365147,-17.132431,0.12995331,0.12386157
2.543688e+10,0.98135746,0.97376685,-17.535800,-17.298544,0.13121380,0.12498311
2.568625e+10,0.98116184,0.97356654,-17.706449,-17.464697,0.13247425,0.12610438
2.593562e+10,0.98096483,0.97336585,-17.877093,-17.630896,0.13373468,0.12722531
2.618500e+10,0.98076645,0.97316471,-18.047732,-17.797143,0.13499510,0.12834602
2.643438e+10,0.98056668,0.97296315,-18.218369,-17.963437,0.13625552,0.12946642
2.668375e+10,0.98036552,0.97276106,-18.389002,-18.129781,0.13751594,0.13058650
2.693312e+10,0.98016298,0.97255851,-18.559633,-18.296173,0.13877637,0.13170634
2.718250e+10,0.97995905,0.97235543,-18.730262,-18.462617,0.14003683,0.13282600
2.743188e+10,0.97975373,0.97215176,-18.900890,-18.629113,0.14129732,0.13394542
2.768125e+10,0.97954702,0.97194758,-19.071518,-18.795666,0.14255786,0.13506460
2.793062e+10,0.97933890,0.97174281,-19.242145,-18.962270,0.14381844,0.13618356
2.818000e+10,0.97912939,0.97153747,-19.412773,-19.128934,0.14507909,0.13730232
2.842938e+10,0.97891848,0.97133152,-19.583401,-19.295653,0.14633981,0.13842091
2.867875e+10,0.97870617,0.97112495,-19.754031,-19.462427,0.14760060,0.13953934
2.892812e+10,0.97849244,0.97091770,-19.924663,-19.629258,0.14886148,0.14065758
2.917750e+10,0.97827730,0.97070983,-20.095297,-19.796152,0.15012245,0.14177561
2.942688e+10,0.97806075,0.97050127,-20.265934,-19.963105,0.15138353,0.14289353
2.967625e+10,0.97784279,0.97029198,-20.436574,-20.130117,0.15264471,0.14401132
2.992562e+10,0.97762340,0.97008198,-20.607218,-20.297192,0.15390601,0.14512890
3.017500e+10,0.97740258,0.96987127,-20.777866,-20.464330,0.15516744,0.14624634
3.042438e+10,0.97718034,0.96965980,-20.948519,-20.631529,0.15642900,0.14736369
3.067375e+10,0.97695666,0.96944761,-21.119177,-20.798791,0.15769069,0.14848089
3.092312e+10,0.97673155,0.96923464,-21.289840,-20.966122,0.15895254,0.14959796
3.117250e+10,0.97650500,0.96902089,-21.460510,-21.133515,0.16021454,0.15071490
3.142188e+10,0.97627700,0.96880631,-21.631185,-21.300974,0.16147669,0.15183174
3.167125e+10,0.97604756,0.96859089,-21.801868,-21.468498,0.16273902,0.15294844
3.192062e+10,0.97581666,0.96837460,-21.972557,-21.636089,0.16400151,0.15406505
3.217000e+10,0.97558430,0.96815751,-22.143254,-21.803746,0.16526419,0.15518157
3.241938e+10,0.97535049,0.96793960,-22.313959,-21.971472,0.16652705,0.15629804
3.266875e+10,0.97511521,0.96772076,-22.484671,-22.139268,0.16779011,0.15741439
3.291812e+10,0.97487845,0.96750107,-22.655393,-22.307131,0.16905336,0.15853059
3.316750e+10,0.97464023,0.96728047,-22.826123,-22.475066,0.17031681,0.15964672
3.341688e+10,0.97440052,0.96705895,-22.996863,-22.643070,0.17158047,0.16076282
3.366625e+10,0.97415933,0.96683651,-23.167612,-22.811142,0.17284435,0.16187880
3.391562e+10,0.97391666,0.96661321,-23.338371,-22.979289,0.17410844,0.16299475
3.416500e+10,0.97367249,0.96638891,-23.509140,-23.147505,0.17537276,0.16411061
3.441438e+10,0.97342682,0.96616360,-23.679919,-23.315794,0.17663731,0.16522642
3.466375e+10,0.97317965,0.96593741,-23.850710,-23.484155,0.17790210,0.16634216
3.491312e+10,0.97293097,0.96571019,-24.021511,-23.652589,0.17916712,0.16745783
3.516250e+10,0.97268078,0.96548197,-24.192324,-23.821097,0.18043239,0.16857344
3.541188e+10,0.97242908,0.96525279,-24.363148,-23.989676,0.18169790,0.16968901
3.566125e+10,0.97217585,0.96502262,-24.533985,-24.158332,0.18296367,0.17080457
3.591062e+10,0.97192110,0.96479138,-24.704833,-24.327061,0.18422969,0.17192009
3.616000e+10,0.97166482,0.96455915,-24.875694,-24.495865,0.18549598,0.17303554
3.640938e+10,0.97140700,0.96432588,-25.046568,-24.664744,0.18676252,0.17415095
3.665875e+10,0.97114764,0.96409159,-25.217454,-24.833698,0.18802934,0.17526640
3.690812e+10,0.97088673,0.96385620,-25.388353,-25.002731,0.18929643,0.17638183
3.715750e+10,0.97062428,0.96361975,-25.559266,-25.171842,0.19056379,0.17749719
3.740688e+10,0.97036027,0.96338222,-25.730193,-25.341028,0.19183143,0.17861256
3.765625e+10,0.97009470,0.96314366,-25.901133,-25.510292,0.19309936,0.17972794
3.790562e+10,0.96982756,0.96290401,-26.072087,-25.679634,0.19436757,0.18084332
3.815500e+10,0.96955886,0.96266324,-26.243055,-25.849054,0.19563607,0.18195871
3.840438e+10,0.96928858,0.96242139,-26.414038,-26.018552,0.19690486,0.18307409
3.865375e+10,0.96901672,0.96217838,-26.585035,-26.188132,0.19817394,0.18418950
3.890312e+10,0.96874327,0.96193429,-26.756048,-26.357787,0.19944332,0.18530493
3.915250e+10,0.96846824,0.96168906,-26.927075,-26.527525,0.20071300,0.18642043
3.940188e+10,0.96819161,0.96144271,-27.098117,-26.697345,0.20198299,0.18753594
3.965125e+10,0.96791338,0.96119520,-27.269174,-26.867244,0.20325327,0.18865148
3.990062e+10,0.96763355,0.96094651,-27.440247,-27.037227,0.20452387,0.18976710
4.015000e+10,0.96735211,0.96069668,-27.611335,-27.207289,0.20579477,0.19088282
4.039938e+10,0.96706906,0.96044572,-27.782439,-27.377431,0.20706599,0.19199855
4.064875e+10,0.96678438,0.96019362,-27.953559,-27.547658,0.20833751,0.19311435
4.089812e+10,0.96649808,0.95994028,-28.124695,-27.717969,0.20960935,0.19423027
4.114750e+10,0.96621016,0.95968576,-28.295848,-27.888361,0.21088151,0.19534628
4.139688e+10,0.96592060,0.95943006,-28.467016,-28.058840,0.21215399,0.19646237
4.164625e+10,0.96562940,0.95917316,-28.638201,-28.229401,0.21342679,0.19757856
4.189562e+10,0.96533656,0.95891502,-28.809402,-28.400047,0.21469990,0.19869492
4.214500e+10,0.96504207,0.95865569,-28.980620,-28.570780,0.21597334,0.19981136
4.239438e+10,0.96474592,0.95839516,-29.151855,-28.741596,0.21724711,0.20092794
4.264375e+10,0.96444812,0.95813338,-29.323107,-28.912498,0.21852120,0.20204466
4.289312e+10,0.96414866,0.95787042,-29.494375,-29.083487,0.21979561,0.20316151
4.314250e+10,0.96384753,0.95760624,-29.665661,-29.254564,0.22107036,0.20427854
4.339188e+10,0.96354473,0.95734073,-29.836964,-29.425728,0.22234543,0.20539574
4.364125e+10,0.96324026,0.95707399,-30.008284,-29.596980,0.22362082,0.20651317
4.389062e+10,0.96293410,0.95680606,-30.179621,-29.768319,0.22489655,0.20763080
4.414000e+10,0.96262625,0.95653680,-30.350976,-29.939746,0.22617261,0.20874856
4.438938e+10,0.96231672,0.95626628,-30.522348,-30.111262,0.22744900,0.20986656
4.463875e+10,0.96200549,0.95599449,-30.693738,-30.282868,0.22872572,0.21098479
4.488812e+10,0.96169256,0.95572140,-30.865145,-30.454563,0.23000278,0.21210324
4.513750e+10,0.96137792,0.95544704,-31.036570,-30.626347,0.23128016,0.21322195
4.538688e+10,0.96106158,0.95517142,-31.208012,-30.798226,0.23255788,0.21434092
4.563625e+10,0.96074352,0.95489445,-31.379473,-30.970195,0.23383592,0.21546014
4.588562e+10,0.96042374,0.95461618,-31.550951,-31.142252,0.23511430,0.21657966
4.613500e+10,0.96010225,0.95433664,-31.722447,-31.314406,0.23639302,0.21769945
4.638438e+10,0.95977902,0.95405580,-31.893961,-31.486651,0.23767206,0.21881954
4.663375e+10,0.95945406,0.95377360,-32.065493,-31.658988,0.23895144,0.21993997
4.688312e+10,0.95912737,0.95349002,-32.237043,-31.831418,0.24023114,0.22106071
4.713250e+10,0.95879894,0.95320511,-32.408610,-32.003943,0.24151118,0.22218181
4.738188e+10,0.95846876,0.95291888,-32.580196,-32.176561,0.24279155,0.22330326
4.763125e+10,0.95813683,0.95263131,-32.751800,-32.349272,0.24407225,0.22442504
4.788062e+10,0.95780315,0.95234237,-32.923422,-32.522081,0.24535328,0.22554723
4.813000e+10,0.95746770,0.95205205,-33.095062,-32.694986,0.24663463,0.22666979
4.837938e+10,0.95713050,0.95176039,-33.266720,-32.867985,0.24791632,0.22779274
4.862875e+10,0.95679153,0.95146738,-33.438396,-33.041081,0.24919833,0.22891615
4.887812e+10,0.95645079,0.95117294,-33.610090,-33.214277,0.25048067,0.23003994
4.912750e+10,0.95610827,0.95087714,-33.781802,-33.387568,0.25176333,0.23116418
4.937688e+10,0.95576398,0.95057995,-33.953532,-33.560955,0.25304632,0.23228894
4.962625e+10,0.95541790,0.95028132,-34.125281,-33.734440,0.25432963,0.23341413
4.987562e+10,0.95507003,0.94998125,-34.297047,-33.908024,0.25561326,0.23453979
5.012500e+10,0.95472037,0.94967979,-34.468831,-34.081709,0.25689721,0.23566595
5.037438e+10,0.95436891,0.94937697,-34.640634,-34.255493,0.25818148,0.23679258
5.062375e+10,0.95401566,0.94907268,-34.812454,-34.429374,0.25946607,0.23791971
5.087312e+10,0.95366059,0.94876693,-34.984293,-34.603357,0.26075098,0.23904740
5.112250e+10,0.95330372,0.94845978,-35.156149,-34.777441,0.26203620,0.24017567
5.137188e+10,0.95294504,0.94815118,-35.328023,-34.951624,0.26332173,0.24130453
5.162125e+10,0.95258454,0.94784108,-35.499916,-35.125909,0.26460758,0.24243391
5.187062e+10,0.95222222,0.94752955,-35.671826,-35.300299,0.26589373,0.24356385
5.212000e+10,0.95185808,0.94721656,-35.843753,-35.474789,0.26718020,0.24469442
5.236938e+10,0.95149211,0.94690205,-36.015699,-35.649381,0.26846696,0.24582564
5.261875e+10,0.95112430,0.94658608,-36.187662,-35.824075,0.26975404,0.24695745
5.286812e+10,0.95075466,0.94626861,-36.359643,-35.998871,0.27104141,0.24808987
5.311750e+10,0.95038318,0.94594966,-36.531642,-36.173773,0.27232908,0.24922299
5.336688e+10,0.95000985,0.94562921,-36.703658,-36.348780,0.27361706,0.25035679
5.361625e+10,0.94963468,0.94530724,-36.875692,-36.523888,0.27490532,0.25149124
5.386562e+10,0.94925766,0.94498376,-37.047743,-36.699100,0.27619388,0.25262638
5.411500e+10,0.94887878,0.94465873,-37.219811,-36.874421,0.27748273,0.25376223
5.436438e+10,0.94849804,0.94433215,-37.391897,-37.049845,0.27877187,0.25489878
5.461375e+10,0.94811544,0.94400402,-37.564000,-37.225373,0.28006130,0.25603603
5.486312e+10,0.94773097,0.94367440,-37.736120,-37.401007,0.28135101,0.25717406
5.511250e+10,0.94734463,0.94334321,-37.908257,-37.576748,0.28264100,0.25831289
5.536188e+10,0.94695642,0.94301045,-38.080412,-37.752593,0.28393127,0.25945245
5.561125e+10,0.94656633,0.94267611,-38.252583,-37.928548,0.28522181,0.26059278
5.586062e+10,0.94617437,0.94234021,-38.424771,-38.104609,0.28651262,0.26173388
5.611000e+10,0.94578051,0.94200270,-38.596975,-38.280775,0.28780371,0.26287577
5.635938e+10,0.94538477,0.94166358,-38.769197,-38.457048,0.28909506,0.26401851
5.660875e+10,0.94498714,0.94132290,-38.941435,-38.633429,0.29038668,0.26516207
5.685812e+10,0.94458762,0.94098063,-39.113689,-38.809919,0.29167856,0.26630644
5.710750e+10,0.94418620,0.94063673,-39.285960,-38.986516,0.29297069,0.26745164
5.735688e+10,0.94378287,0.94029116,-39.458247,-39.163218,0.29426308,0.26859768
5.760625e+10,0.94337764,0.93994399,-39.630550,-39.340032,0.29555572,0.26974464
5.785562e+10,0.94297051,0.93959523,-39.802869,-39.516951,0.29684861,0.27089248
5.810500e+10,0.94256146,0.93924479,-39.975204,-39.693982,0.29814174,0.27204116
5.835438e+10,0.94215050,0.93889268,-40.147555,-39.871122,0.29943512,0.27319074
5.860375e+10,0.94173762,0.93853894,-40.319922,-40.048366,0.30072873,0.27434121
5.885312e+10,0.94132282,0.93818355,-40.492304,-40.225722,0.30202258,0.27549263
5.910250e+10,0.94090610,0.93782647,-40.664701,-40.403186,0.30331665,0.27664490
5.935188e+10,0.94048745,0.93746768,-40.837114,-40.580758,0.30461096,0.27779815
5.960125e+10,0.94006687,0.93710726,-41.009542,-40.758440,0.30590549,0.27895233
5.985062e+10,0.93964435,0.93674514,-41.181986,-40.936230,0.30720024,0.28010740
6.010000e+10,0.93921990,0.93638128,-41.354444,-41.114129,0.30849520,0.28126344
6.034938e+10,0.93879352,0.93601570,-41.526917,-41.292135,0.30979038,0.28242046
6.059875e+10,0.93836519,0.93564841,-41.699405,-41.470250,0.31108576,0.28357839
6.084812e+10,0.93793491,0.93527944,-41.871907,-41.648477,0.31238135,0.28473727
6.109750e+10,0.93750269,0.93490878,-42.044423,-41.826811,0.31367714,0.28589718
6.134688e+10,0.93706852,0.93453634,-42.216954,-42.005252,0.31497313,0.28705803
6.159625e+10,0.93663239,0.93416211,-42.389499,-42.183804,0.31626931,0.28821985
6.184562e+10,0.93619431,0.93378616,-42.562058,-42.362464,0.31756567,0.28938265
6.209500e+10,0.93575426,0.93340852,-42.734630,-42.541232,0.31886222,0.29054643
6.234438e+10,0.93531226,0.93302910,-42.907217,-42.720108,0.32015895,0.29171119
6.259375e+10,0.93486829,0.93264787,-43.079816,-42.899092,0.32145585,0.29287691
6.284312e+10,0.93442236,0.93226490,-43.252429,-43.078182,0.32275293,0.29404361
6.309250e+10,0.93397445,0.93188016,-43.425055,-43.257380,0.32405017,0.29521137
6.334188e+10,0.93352457,0.93149362,-43.597694,-43.436687,0.32534757,0.29638010
6.359125e+10,0.93307272,0.93110528,-43.770346,-43.616103,0.32664513,0.29754975
6.384062e+10,0.93261889,0.93071518,-43.943011,-43.795622,0.32794284,0.29872048
6.409000e+10,0.93216308,0.93032327,-44.115688,-43.975247,0.32924070,0.29989214
6.433938e+10,0.93170529,0.92992954,-44.288377,-44.154979,0.33053871,0.30106477
6.458875e+10,0.93124552,0.92953403,-44.461078,-44.334815,0.33183685,0.30223838
6.483812e+10,0.93078375,0.92913670,-44.633792,-44.514761,0.33313512,0.30341300
6.508750e+10,0.93032000,0.92873753,-44.806517,-44.694812,0.33443353,0.30458857
6.533688e+10,0.92985426,0.92833653,-44.979253,-44.874964,0.33573206,0.30576509
6.558625e+10,0.92938652,0.92793370,-45.152001,-45.055222,0.33703070,0.30694258
6.583562e+10,0.92891679,0.92752908,-45.324760,-45.235584,0.33832946,0.30812100
6.608500e+10,0.92844505,0.92712263,-45.497530,-45.416050,0.33962833,0.30930036
6.633438e+10,0.92797132,0.92671431,-45.670310,-45.596615,0.34092730,0.31048071
6.658375e+10,0.92749559,0.92630419,-45.843102,-45.777287,0.34222637,0.31166201
6.683312e+10,0.92701785,0.92589222,-46.015903,-45.958058,0.34352553,0.31284417
6.708250e+10,0.92653810,0.92547839,-46.188715,-46.138932,0.34482479,0.31402730
6.733188e+10,0.92605634,0.92506267,-46.361537,-46.319904,0.34612412,0.31521130
6.758125e+10,0.92557258,0.92464513,-46.534368,-46.500978,0.34742353,0.31639622
6.783062e+10,0.92508680,0.92422578,-46.707209,-46.682148,0.34872301,0.31758196
6.808000e+10,0.92459901,0.92380455,-46.880059,-46.863421,0.35002256,0.31876858
6.832938e+10,0.92410920,0.92338144,-47.052919,-47.044791,0.35132217,0.31995608
6.857875e+10,0.92361737,0.92295642,-47.225787,-47.226259,0.35262184,0.32114446
6.882812e+10,0.92312352,0.92252961,-47.398664,-47.407823,0.35392155,0.32233362
6.907750e+10,0.92262765,0.92210097,-47.571549,-47.589484,0.35522131,0.32352357
6.932688e+10,0.92212976,0.92167047,-47.744442,-47.771241,0.35652110,0.32471429
6.957625e+10,0.92162984,0.92123807,-47.917344,-47.953090,0.35782093,0.32590582
6.982562e+10,0.92112790,0.92080384,-48.090253,-48.135033,0.35912078,0.32709809
7.007500e+10,0.92062393,0.92036777,-48.263169,-48.317068,0.36042066,0.32829115
7.032438e+10,0.92011792,0.91992983,-48.436093,-48.499196,0.36172055,0.32948491
7.057375e+10,0.91960989,0.91949000,-48.609024,-48.681416,0.36302045,0.33067931
7.082312e+10,0.91909982,0.91904831,-48.781961,-48.863726,0.36432035,0.33187443
7.107250e+10,0.91858772,0.91860478,-48.954906,-49.046123,0.36562024,0.33307015
7.132188e+10,0.91807359,0.91815945,-49.127856,-49.228610,0.36692013,0.33426652
7.157125e+10,0.91755741,0.91771225,-49.300812,-49.411183,0.36822000,0.33546345
7.182062e+10,0.91703920,0.91726321,-49.473774,-49.593846,0.36951985,0.33666102
7.207000e+10,0.91651895,0.91681233,-49.646742,-49.776589,0.37081968,0.33785912
7.231938e+10,0.91599666,0.91635960,-49.819715,-49.959421,0.37211946,0.33905776
7.256875e+10,0.91547233,0.91590507,-49.992693,-50.142335,0.37341921,0.34025686
7.281812e+10,0.91494595,0.91544875,-50.165676,-50.325329,0.37471891,0.34145648
7.306750e+10,0.91441753,0.91499056,-50.338663,-50.508409,0.37601856,0.34265650
7.331688e+10,0.91388707,0.91453061,-50.511654,-50.691570,0.37731815,0.34385689
7.356625e+10,0.91335456,0.91406885,-50.684649,-50.874806,0.37861767,0.34505770
7.381562e+10,0.91282000,0.91360526,-50.857648,-51.058120,0.37991711,0.34625884
7.406500e+10,0.91228340,0.91313987,-51.030650,-51.241513,0.38121648,0.34746030
7.431438e+10,0.91174474,0.91267271,-51.203656,-51.424985,0.38251576,0.34866203
7.456375e+10,0.91120404,0.91220379,-51.376664,-51.608528,0.38381495,0.34986396
7.481312e+10,0.91066128,0.91173311,-51.549675,-51.792143,0.38511404,0.35106615
7.506250e+10,0.91011648,0.91126066,-51.722688,-51.975828,0.38641303,0.35226846
7.531188e+10,0.90956962,0.91078648,-51.895703,-52.159590,0.38771189,0.35347095
7.556125e+10,0.90902071,0.91031060,-52.068720,-52.343416,0.38901064,0.35467347
7.581062e+10,0.90846975,0.90983294,-52.241738,-52.527312,0.39030927,0.35587605
7.606000e+10,0.90791674,0.90935357,-52.414757,-52.711280,0.39160776,0.35707864
7.630938e+10,0.90736167,0.90887256,-52.587777,-52.895309,0.39290610,0.35828123
7.655875e+10,0.90680454,0.90838985,-52.760798,-53.079405,0.39420430,0.35948373
7.680812e+10,0.90624536,0.90790546,-52.933819,-53.263569,0.39550235,0.36068611
7.705750e+10,0.90568413,0.90741944,-53.106839,-53.447789,0.39680023,0.36188835
7.730688e+10,0.90512084,0.90693171,-53.279860,-53.632068,0.39809795,0.36309041
7.755625e+10,0.90455549,0.90644242,-53.452879,-53.816412,0.39939549,0.36429213
7.780562e+10,0.90398809,0.90595150,-53.625898,-54.000816,0.40069284,0.36549354
7.805500e+10,0.90341863,0.90545894,-53.798915,-54.185271,0.40199001,0.36669470
7.830438e+10,0.90284712,0.90496484,-53.971931,-54.369786,0.40328697,0.36789545
7.855375e+10,0.90227355,0.90446916,-54.144944,-54.554358,0.40458373,0.36909577
