freq_Hz,S11_dB,Zdiff_ohm
1000000.0,59.30614800031159,99.7836024
1007704.81,59.52242036546057,99.78891839999999
1015468.99,59.74656181366253,99.79429020000002
1023292.99,59.97908507396154,99.79971860000002
1031177.27,60.2205084340929,99.80520340000001
1039122.3,60.471429539472325,99.81074499999998
1047128.55,60.73249881074603,99.8163436
1055196.48,61.00442691084217,99.82199920000001
1063326.57,61.28803390852066,99.8277124
1071519.31,61.58420404163298,99.8334832
1079775.16,61.89392797108763,99.83931159999999
1088094.63,62.21835422830183,99.8451982
1096478.2,62.55873580690484,99.85114279999998
1104926.36,62.916521179725116,99.85714560000001
1113439.61,63.29337955328861,99.863207
1122018.45,63.69119246391412,99.8693268
1130663.4,64.11218121494387,99.87550539999998
1139374.95,64.55889601275234,99.8817426
1148153.62,65.03438524689638,99.88803879999999
1156999.93,65.54224042527302,99.89439399999999
1165914.4,66.08677557296802,99.9008082
1174897.55,66.67323495404392,99.90728139999999
1183949.92,67.30810143073046,99.91381379999999
1193072.04,67.9994703846967,99.92040539999999
1202264.43,68.75766374455773,99.92705619999998
1211527.66,69.59612949287799,99.93376620000001
1220862.25,70.53284697723261,99.9405354
1230268.77,71.59262308271954,99.9473638
1239747.76,72.81105668328807,99.9542514
1249299.79,74.24183237372577,99.961198
1258925.41,75.97165986762658,99.9682036
1268625.2,78.15441124227094,99.97526819999999
1278399.72,81.10553591641379,99.9823918
1288249.55,85.6577926942341,99.989574
1298175.28,95.95772743960354,99.9968148
1308177.47,93.7354928330451,100.00411399999999
1318256.74,84.8286181983373,100.01147160000001
1328413.66,80.49806855188395,100.01888720000001
1338648.84,77.60250705910066,100.02636100000001
1348962.88,75.42002525014513,100.03389240000001
1359356.39,73.66537500204726,100.04148120000002
1369829.98,72.19625762104141,100.0491274
1380384.26,70.93142285995411,100.05683059999998
1391019.87,69.82001821765196,100.06459060000002
1401737.42,68.8281568441395,100.0724068
1412537.54,67.93200334467518,100.08027939999998
1423420.88,67.11430976175845,100.0882076
1434388.08,66.36206958655707,100.09619119999999
1445439.77,65.6652706302144,100.10422999999999
1456576.62,65.01607186794229,100.11232340000001
1467799.27,64.40816560945682,100.1204712
1479108.39,63.836451273550935,100.12867279999999
1490504.64,63.2967119680653,100.13692779999998
1501988.7,62.785443461623885,100.14523560000002
1513561.25,62.29965852539313,100.1535962
1525222.96,61.836871627813046,100.16200859999998
1536974.52,61.394918773644875,100.1704724
1548816.62,60.97192057196431,100.1789874
1560749.96,60.56627962128025,100.1875526
1572775.25,60.176569613194204,100.19616760000001
1584893.19,59.80153499147454,100.204832
1597104.5,59.44008096331443,100.213545
1609409.89,59.09122549067514,100.22230599999999
1621810.1,58.75409868064373,100.23111419999998
1634305.84,58.427905322449405,100.2399692
1646897.87,58.11194355349435,100.24887019999998
1659586.91,57.805571999856575,100.2578166
1672373.72,57.50821557252462,100.2668076
1685259.04,57.21935088697603,100.27584240000002
1698243.65,56.93849413583756,100.2849204
1711328.3,56.66520865150747,100.2940408
1724513.77,56.399093720735614,100.3032028
1737800.83,56.13978627893532,100.3124054
1751190.26,55.886940581481625,100.321648
1764682.86,55.64024259781358,100.3309298
1778279.41,55.39940409864302,100.3402499
1791980.72,55.164157582797976,100.34960739999998
1805787.6,54.93425915571521,100.35900120000001
1819700.86,54.709467357763614,100.3684308
1833721.32,54.48956869651843,100.37789520000001
1847849.8,54.274368049550816,100.38739320000002
1862087.14,54.06367383441568,100.396924
1876434.17,53.857306552193414,100.4064868
1890891.75,53.65510195292813,100.4160806
1905460.72,53.45691373654965,100.42570400000001
1920141.94,53.262584006581896,100.43535660000002
1934936.28,53.07198376543239,100.445037
1949844.6,52.88498341283747,100.4547442
1964867.79,52.7014567740893,100.4644774
1980006.73,52.521295581801326,100.4742352
1995262.31,52.344382799228214,100.484017
2010635.44,52.17062525264116,100.4938212
2026127.01,51.99991706144112,100.50364719999999
2041737.94,51.83217137613268,100.5134936
2057469.16,51.667298858366564,100.52335939999999
2073321.57,51.505217784827984,100.5332434
2089296.13,51.34584708967474,100.54314459999999
2105393.77,51.18910954523103,100.553062
2121615.44,51.034937676471216,100.56299420000002
2137962.09,50.88326091097633,100.57294020000002
2154434.69,50.7340148428957,100.58289879999998
2171034.21,50.587137870560866,100.5928688
2187761.62,50.44256816337723,100.60284920000001
2204617.92,50.30024939992096,100.6128388
2221604.09,50.160127607003425,100.62283640000001
2238721.14,50.02215103165493,100.63284079999998
2255970.07,49.88627002186136,100.6428508
2273351.9,49.75243691535339,100.65286520000001
2290867.65,49.62060332380755,100.662883
2308518.36,49.490725376885436,100.672903
2326305.07,49.362763430707645,100.68292380000001
2344228.82,49.23667430459182,100.69294440000002
2362290.66,49.1124189574668,100.70296359999999
2380491.67,48.989959801704586,100.71298020000002
2398832.92,48.869260633505576,100.722993
2417315.48,48.75028656750771,100.7330008
2435940.45,48.63300164593214,100.7430026
2454708.92,48.5173758310263,100.75299700000001
2473621.99,48.40337783580778,100.76298280000002
2492680.79,48.29097298932331,100.77295920000002
2511886.43,48.18013673545417,100.78292459999999
2531240.05,48.07083655659292,100.7928782
2550742.78,47.96304757459371,100.8028186
2570395.78,47.85674145582721,100.81274480000002
2590200.2,47.75189504958067,100.8226554
2610157.22,47.64847762687523,100.8325498
2630267.99,47.54646982324134,100.8424264
2650533.72,47.44584675481582,100.85228420000001
2670955.59,47.346584368045285,100.86212219999999
2691534.8,47.248659405053985,100.8719394
2712272.58,47.152053293941194,100.8817344
2733170.14,47.05674414203011,100.89150619999998
2754228.7,46.96270884647363,100.90125399999998
2775449.52,46.86993076208288,100.9109764
2796833.85,46.77838809918528,100.92067259999999
2818382.93,46.688061636407234,100.9303416
2840098.05,46.598934596090245,100.9399822
2861980.48,46.51098888638395,100.94959339999998
2884031.5,46.42420697765544,100.95917420000002
2906252.43,46.33857009706613,100.96872379999999
2928644.56,46.254063597534305,100.97824099999998
2951209.23,46.17066801383032,100.9877252
2973947.75,46.088371432805026,100.99717500000001
2996861.46,46.00715540567936,101.00658980000001
3019951.72,45.92700546525563,101.0159686
3043219.89,45.847907576270366,101.0253104
3066667.33,45.76984477997328,101.0346146
3090295.43,45.69280560680893,101.04388
3114105.58,45.61677399236114,101.05310599999999
3138099.19,45.5417376153133,101.06229159999998
3162277.66,45.46768128885891,101.0714362
3186642.42,45.394593482183254,101.0805388
