t_ui,v_outp,v_outn
0.015999999999999945,1.35567162,1.42152444
0.07199999999999976,1.35610429,1.42111951
0.12799999999999956,1.35650028,1.42074645
0.18399999999999936,1.35686241,1.42040323
0.2399999999999992,1.35719341,1.42008787
0.295999999999999,1.35749589,1.41979847
0.3520000000000017,1.35777226,1.41953316
0.4080000000000015,1.35802479,1.41929021
0.4640000000000013,1.35825555,1.4190679
0.5200000000000011,1.35846647,1.41886467
0.576000000000001,1.35865929,1.418679
0.6320000000000007,1.35883562,1.4185095
0.6880000000000005,1.35899692,1.41835484
0.7440000000000003,1.35914451,1.4182138
0.8000000000000002,1.35927957,1.41808523
0.856,1.35940321,1.41796808
0.9119999999999998,1.35951642,1.41786137
0.9679999999999995,1.35962007,1.41776418
1.0239999999999994,1.359715,1.41767568
1.0799999999999992,1.35980194,1.41759512
1.135999999999999,1.35988156,1.41752177
1.1920000000000017,1.35995448,1.41745499
1.2480000000000016,1.36002126,1.41739419
1.3040000000000014,1.3600824,1.41733884
1.3600000000000012,1.36013838,1.41728842
1.4160000000000008,1.36018961,1.41724251
1.4720000000000006,1.36023651,1.41720067
1.5280000000000005,1.36027941,1.41716255
1.5840000000000003,1.36031866,1.41712781
1.6400000000000001,1.36035455,1.41709613
1.696,1.36038737,1.41706724
1.7519999999999998,1.36041737,1.41704088
1.8079999999999996,1.36044478,1.41701682
1.8639999999999994,1.36046982,1.41699486
1.9199999999999993,1.3604927,1.4169748
1.975999999999999,1.36051358,1.41695649
1.6000000010787207e-06,1.36052196,1.41694913
0.005601599999999901,1.36052385,1.41694748
0.01680160000000044,1.3605276,1.41694418
0.03920160000000152,1.36053509,1.41693759
0.08400160000000079,1.36054922,1.41692506
0.1400016000000006,1.36059781,1.41687743
0.19600160000000041,1.36084867,1.41662847
0.2520016000000002,1.36170206,1.41579262
0.25760159999999904,1.3618431,1.41565521
0.2688015999999996,1.3621514,1.41535524
0.29120160000000067,1.36294005,1.41459065
0.3360015999999999,1.36532553,1.41229132
0.39200159999999973,1.36996866,1.40783131
0.44800159999999956,1.37632268,1.40171483
0.5040015999999994,1.38378106,1.39448168
0.5600015999999991,1.39145799,1.38695599
0.6160015999999989,1.39853793,1.3799334
0.6720016000000016,1.40451753,1.3739379
0.7280016000000015,1.4092336,1.36916162
0.7840016000000013,1.41274851,1.36556163
0.8400016000000011,1.41521679,1.36299365
0.8960016000000008,1.41680534,1.36129507
0.9520016000000007,1.41767444,1.36031404
0.9999992000000002,1.41796187,1.35993789
1.005599199999999,1.41796989,1.35992034
1.0167991999999995,1.41797779,1.35989378
1.0391992000000005,1.41794795,1.35988866
1.0839991999999998,1.41773495,1.36004117
1.1399991999999997,1.4172117,1.36050472
1.1959991999999995,1.41631202,1.36136326
1.2519991999999993,1.41471424,1.3629539
1.2575992000000011,1.41449587,1.36317464
1.2687992000000017,1.41403288,1.36364381
1.2911991999999997,1.41293661,1.36476224
1.335999199999999,1.40995796,1.36783149
1.3919992000000017,1.40463033,1.37335209
1.4479992000000015,1.39763878,1.38057796
1.5039992000000013,1.38953504,1.38887046
1.5599992000000011,1.38115269,1.39731798
1.615999200000001,1.37329762,1.40509382
1.6719992000000008,1.36650451,1.41169592
1.7279992000000006,1.36097653,1.41697119
1.7839992000000005,1.35667644,1.42099411
1.8399992000000003,1.35345926,1.42392862
1.8959992,1.35116125,1.4259508
1.9519991999999997,1.34962858,1.42722839
0.007999199999999615,1.34871655,1.42792191
0.06399919999999942,1.34828835,1.42818009
0.11999919999999922,1.34822171,1.42812802
0.17599919999999902,1.34841713,1.42786119
0.23199920000000174,1.34879916,1.42744867
0.28799920000000157,1.34931099,1.42694101
0.34399920000000134,1.34990806,1.42637693
0.39999920000000116,1.35055443,1.42578604
0.455999200000001,1.35122199,1.42518977
0.5119992000000008,1.35189013,1.42460246
0.5679992000000006,1.35254472,1.42403325
0.6239992000000004,1.35317625,1.423488
0.6799992000000002,1.3537783,1.42297048
0.7359992,1.35434664,1.42248285
0.7919991999999998,1.3548789,1.42202598
0.8479991999999996,1.3553743,1.4215997
0.9039991999999994,1.35583323,1.42120321
0.9599991999999993,1.35625679,1.42083539
1.015999199999999,1.35664655,1.42049493
1.0719992000000018,1.35700431,1.42018039
1.1279992000000016,1.35733202,1.41989026
1.1839992000000013,1.35763177,1.41962299
1.239999200000001,1.35790566,1.41937706
1.295999200000001,1.35815573,1.41915099
1.3519992000000007,1.35838391,1.41894339
1.4079992000000006,1.35859206,1.4187529
1.4639992000000004,1.35878188,1.41857825
1.5199992000000002,1.35895499,1.41841824
1.5759992,1.35911286,1.41827175
1.6319991999999999,1.35925686,1.4181377
1.6879991999999997,1.35938823,1.41801512
1.7439991999999995,1.3595081,1.41790309
1.7999991999999991,1.35961751,1.41780074
1.855999199999999,1.35971739,1.41770728
1.9119992000000017,1.3598086,1.41762197
1.9679992000000015,1.3598919,1.41754413
0.02399920000000137,1.35996801,1.41747312
0.07999920000000117,1.36003756,1.41740836
0.13599920000000099,1.36010111,1.41734932
0.19199920000000079,1.3601592,1.41729549
0.24799920000000059,1.3602123,1.41724643
0.3039992000000004,1.36026084,1.41720171
0.3599992000000002,1.36030522,1.41716096
0.4159992,1.36034578,1.41712381
0.47199919999999984,1.36038286,1.41708996
0.5279991999999997,1.36041675,1.4170591
0.5839991999999995,1.36044773,1.41703097
0.6399991999999992,1.36047604,1.41700533
0.695999199999999,1.3605019,1.41698195
0.7519992000000018,1.36052553,1.41696062
0.8079992000000016,1.36054711,1.41694118
0.8639992000000014,1.36056682,1.41692344
0.9199992000000012,1.36058482,1.41690725
0.975999200000001,1.36060124,1.41689248
1.031999200000001,1.36061623,1.416879
1.0879992000000005,1.36062991,1.4168667
1.1439992000000003,1.36064238,1.41685546
1.1999992000000002,1.36065376,1.4168452
1.2559992,1.36066413,1.41683583
1.3119991999999998,1.36067359,1.41682727
1.3679991999999996,1.36068221,1.41681945
1.4239991999999995,1.36069007,1.4168123
1.4799991999999993,1.36069722,1.41680577
1.5359991999999991,1.36070374,1.41679981
1.5919992000000018,1.36070968,1.41679436
1.6479992000000017,1.36071509,1.41678938
1.7039992000000015,1.36072001,1.41678482
1.759999200000001,1.36072449,1.41678066
1.815999200000001,1.36072857,1.41677686
1.8719992000000008,1.36073228,1.41677339
1.9279992000000006,1.36073566,1.41677022
1.9839992000000004,1.36073874,1.41676732
1.9999983999999993,1.36073956,1.41676654
0.005598400000001001,1.36073983,1.41676629
0.016798400000001542,1.36074038,1.41676577
0.03919839999999973,1.36074163,1.41676458
0.08399839999999899,1.36074393,1.41676231
0.1399984000000017,1.3607789,1.41672649
0.19599840000000152,1.36101737,1.41648825
0.2519984000000013,1.36185951,1.41566201
0.2575984000000001,1.36199949,1.4155255
0.26879840000000066,1.36230569,1.41522729
0.29119840000000174,1.36309024,1.41446609
0.33599840000000103,1.36546792,1.41217302
0.39199840000000086,1.37010186,1.40772002
0.44799840000000063,1.37644713,1.40160991
0.5039984000000004,1.38389712,1.39438277
0.5599984000000002,1.39156606,1.38686289
0.6159984000000001,1.39863857,1.37984597
0.6719983999999999,1.40461141,1.37385592
0.7279983999999997,1.40932141,1.36908482
0.7839983999999994,1.41283095,1.36548968
0.8399983999999993,1.4152945,1.36292618
0.8959983999999991,1.41687892,1.36123172
0.9519984000000018,1.41774443,1.36025445
1.0079984000000015,1.41804605,1.35985091
1.0639984000000013,1.41792862,1.35988392
1.1199984000000012,1.41751512,1.36023203
1.175998400000001,1.41690025,1.36079878
1.2319984000000008,1.4161532,1.36151232
1.2879984000000007,1.41532539,1.36231892
1.3439984000000005,1.41445626,1.36317735
1.3999984000000003,1.41357584,1.36405539
1.4559984000000001,1.41270608,1.36492842
1.5119984,1.41186164,1.36577922
1.5679983999999998,1.41105182,1.36659673
1.6239983999999994,1.41028241,1.36737413
