freq_Hz,S11_dB,Zdiff_ohm
80044838.6,-56.98385248538278,100.28343429994348
80661569.2,-56.98436049005637,100.28341769994286
81283051.6,-56.984865463997906,100.28340119994196
81909322.4,-56.98536740667378,100.28338479994085
82540418.5,-56.9858632566551,100.28336859993983
83176377.1,-56.98635607395396,100.28335249993903
83817235.6,-56.986839735582926,100.2833366999383
84463031.9,-56.98732342423915,100.28332089993701
85113803.8,-56.98780407831472,100.28330519993628
85769589.9,-56.98828169732249,100.28328959993547
86430428.6,-56.98875321885033,100.28327419993448
87096359.0,-56.989218641901324,100.2832589999333
87767420.3,-56.98968102771512,100.28324389993239
88443651.9,-56.99014037582265,100.28322889993115
89125093.8,-56.99059974828696,100.28321389993009
89811786.1,-56.99105301966271,100.28319909992912
90503769.2,-56.99150325189273,100.28318439992762
91201083.9,-56.99195044446874,100.28316979992667
91903771.3,-56.992394596937416,100.28315529992565
92611872.8,-56.992835708833766,100.28314089992445
93325430.1,-56.9932707161839,100.28312669992302
94044485.2,-56.993708809035766,100.28311239992192
94769080.5,-56.99413773259021,100.28309839992103
95499258.6,-56.99456974136757,100.28308429991971
96235062.6,-56.99499870757025,100.28307029991848
96976535.9,-56.99542156647742,100.28305649991727
97723722.1,-56.99584444603271,100.28304269991597
98476665.2,-56.996264281670534,100.28302899991456
99235409.6,-56.996681072951596,100.28301539991291
100000000.0,-56.997097884279015,100.28300179991162
100770481.0,-56.99751165064705,100.28298829991061
101546899.0,-56.99792237164186,100.28297489990914
102329299.0,-56.998330046811844,100.28296159990775
103117727.0,-56.998740806613675,100.2829481999064
103912230.0,-56.999148520308594,100.28293489990502
104712855.0,-56.99955318746942,100.28292169990347
105519648.0,-56.99995480767128,100.28290859990166
106332657.0,-57.00035951250254,100.2828953999002
107151931.0,-57.000758103917036,100.28288239989904
107977516.0,-57.00115977999141,100.28286929989734
108809463.0,-57.00155534180864,100.28285639989575
109647820.0,-57.001953988274295,100.2828433998941
110492636.0,-57.002349586369064,100.28283049989238
111343961.0,-57.00274826940291,100.28281749989041
112201845.0,-57.00314083676936,100.2828046998889
113066340.0,-57.003536489085164,100.28279179988691
113937495.0,-57.0039290921857,100.28277899988518
114815362.0,-57.00431864566074,100.28276629988355
115699993.0,-57.00471435177148,100.28275339988195
116591440.0,-57.005107008266485,100.28274059988024
117489755.0,-57.00549661473451,100.28272789987827
118394992.0,-57.00588930671208,100.282715099876
119307204.0,-57.00627894837133,100.28270239987404
120226443.0,-57.00667167580473,100.2826895998723
121152766.0,-57.00706135265153,100.28267689987068
122086225.0,-57.007454115585105,100.28266409986823
123026877.0,-57.00784996497869,100.28265119986644
123974776.0,-57.00823969485549,100.28263849986436
124929979.0,-57.00863251122739,100.28262569986191
125892541.0,-57.00902841449302,100.28261279985975
126862520.0,-57.009421266623335,100.28259999985777
127839972.0,-57.00981720593887,100.28258709985579
128824955.0,-57.01021316335613,100.28257419985377
129817528.0,-57.010606069236225,100.2825613998515
130817747.0,-57.01100513252638,100.28254839984882
131825674.0,-57.01140421419236,100.28253539984651
132841366.0,-57.01180331424064,100.28252239984441
133864884.0,-57.01220550291808,100.28250929984146
