t_ui,vod_mV
0.015999999999999945,-65.85055999999989
0.07199999999999976,-65.01301000000015
0.12799999999999956,-64.24399999999997
0.18399999999999936,-63.53867000000002
0.2399999999999992,-62.892340000000104
0.295999999999999,-62.30049000000015
0.3520000000000017,-61.75883999999998
0.4080000000000015,-61.26336999999982
0.4640000000000013,-60.81033000000002
0.5200000000000011,-60.39619999999979
0.576000000000001,-60.01772999999999
0.6320000000000007,-59.671909999999826
0.6880000000000005,-59.35596999999993
0.7440000000000003,-59.067360000000015
0.8000000000000002,-58.803729999999945
0.856,-58.56295999999994
0.9119999999999998,-58.34304999999995
0.9679999999999995,-58.14220999999997
1.0239999999999994,-57.958799999999975
1.0799999999999992,-57.7913000000001
1.135999999999999,-57.63832999999985
1.1920000000000017,-57.49864000000016
1.2480000000000016,-57.37108000000002
1.3040000000000014,-57.25458999999988
1.3600000000000012,-57.148200000000095
1.4160000000000008,-57.0510500000001
1.4720000000000006,-56.96232999999995
1.5280000000000005,-56.88131000000007
1.5840000000000003,-56.80731999999988
1.6400000000000001,-56.73973999999981
1.696,-56.67803999999998
1.7519999999999998,-56.62169000000006
1.8079999999999996,-56.570220000000006
1.8639999999999994,-56.523210000000155
1.9199999999999993,-56.480290000000096
1.975999999999999,-56.44108999999986
1.6000000010787207e-06,-56.42535999999998
0.005601599999999901,-56.421819999999954
0.01680160000000044,-56.41477000000017
0.03920160000000152,-56.400680000000094
0.08400160000000079,-56.37402000000002
0.1400016000000006,-56.277820000000034
0.19600160000000041,-55.778010000000044
0.2520016000000002,-54.088810000000095
0.25760159999999904,-53.810359999999946
0.2688015999999996,-53.20210999999997
0.29120160000000067,-51.64889000000006
0.3360015999999999,-46.96417000000008
0.39200159999999973,-37.86123000000008
0.44800159999999956,-25.390990000000002
0.5040015999999994,-10.699789999999876
0.5600015999999991,4.502460000000097
0.6160015999999989,18.60459999999997
0.6720016000000016,30.579359999999944
0.7280016000000015,40.07137999999988
0.7840016000000013,47.18598000000007
0.8400016000000011,52.221999999999994
0.8960016000000008,55.50893999999995
0.9520016000000007,57.35891999999998
0.9999992000000002,58.022399999999806
1.005599199999999,58.04796000000012
1.0167991999999995,58.08242000000008
1.0391992000000005,58.05765000000007
1.0839991999999998,57.69209999999991
1.1399991999999997,56.70527000000014
1.1959991999999995,54.94704000000006
1.2519991999999993,51.758669999999896
1.2575992000000011,51.31955999999982
1.2687992000000017,50.38742000000007
1.2911991999999997,48.172749999999986
1.335999199999999,42.12496999999993
1.3919992000000017,31.276949999999857
1.4479992000000015,17.059850000000097
1.5039992000000013,0.6639700000001802
1.5599992000000011,-16.165500000000055
1.615999200000001,-31.795969999999897
1.6719992000000008,-45.19077999999999
1.7279992000000006,-55.99365
1.7839992000000005,-64.31631999999988
1.8399992000000003,-70.46774
1.8959992,-74.78768000000002
1.9519991999999997,-77.59774000000009
0.007999199999999615,-79.20315000000011
0.06399919999999942,-79.88941000000005
0.11999919999999922,-79.90390000000014
0.17599919999999902,-79.4416
0.23199920000000174,-78.6469999999999
0.28799920000000157,-77.62750000000018
0.34399920000000134,-76.46635000000002
0.39999920000000116,-75.22910999999999
0.455999200000001,-73.96530999999995
0.5119992000000008,-72.70986999999995
0.5679992000000006,-71.4861
0.6239992000000004,-70.30935999999998
0.6799992000000002,-69.18983
0.7359992,-68.13389999999985
0.7919991999999998,-67.14479999999989
0.8479991999999996,-66.22314999999989
0.9039991999999994,-65.36776999999994
0.9599991999999993,-64.57642000000008
1.015999199999999,-63.846230000000006
1.0719992000000018,-63.173960000000086
1.1279992000000016,-62.55613999999987
1.1839992000000013,-61.98915000000005
1.239999200000001,-61.46935000000009
1.295999200000001,-60.99324999999989
1.3519992000000007,-60.55747
1.4079992000000006,-60.15884999999987
1.4639992000000004,-59.79438999999998
1.5199992000000002,-59.461300000000165
1.5759992,-59.15694000000005
1.6319991999999999,-58.878910000000005
1.6879991999999997,-58.62497000000011
1.7439991999999995,-58.3930800000001
1.7999991999999991,-58.18133999999997
1.855999199999999,-57.98800999999987
1.9119992000000017,-57.8114999999999
1.9679992000000015,-57.65034999999985
0.02399920000000137,-57.503249999999895
0.07999920000000117,-57.36895000000008
0.13599920000000099,-57.24635
0.19199920000000079,-57.134449999999944
0.24799920000000059,-57.03228000000004
0.3039992000000004,-56.93903999999983
0.3599992000000002,-56.85391000000006
0.4159992,-56.77620999999999
0.47199919999999984,-56.70527000000014
0.5279991999999997,-56.640519999999974
0.5839991999999995,-56.58141999999988
0.6399991999999992,-56.52747000000002
0.695999199999999,-56.47822999999996
0.7519992000000018,-56.43328000000003
0.8079992000000016,-56.39225000000003
0.8639992000000014,-56.35480000000004
0.9199992000000012,-56.320630000000094
0.975999200000001,-56.28944000000003
1.031999200000001,-56.26097000000008
1.0879992000000005,-56.23498000000016
1.1439992000000003,-56.21127999999986
1.1999992000000002,-56.18964000000015
1.2559992,-56.1699
1.3119991999999998,-56.15188000000004
1.3679991999999996,-56.1354300000001
1.4239991999999995,-56.12043999999994
1.4799991999999993,-56.10674999999987
1.5359991999999991,-56.09427
1.5919992000000018,-56.082879999999946
1.6479992000000017,-56.07248999999981
1.7039992000000015,-56.06302000000007
1.759999200000001,-56.05437999999996
1.815999200000001,-56.04649999999989
1.8719992000000008,-56.039310000000064
1.9279992000000006,-56.03276999999984
1.9839992000000004,-56.02678999999999
1.9999983999999993,-56.025190000000165
0.005598400000001001,-56.02467
0.016798400000001542,-56.02360000000006
0.03919839999999973,-56.021160000000016
0.08399839999999899,-56.01657000000016
0.1399984000000017,-55.945799999999934
0.19599840000000152,-55.46910000000005
0.2519984000000013,-53.80075999999989
0.2575984000000001,-53.524279999999976
0.26879840000000066,-52.91987999999992
0.29119840000000174,-51.37415000000001
0.33599840000000103,-46.70349000000007
0.39199840000000086,-37.616749999999975
0.44799840000000063,-25.161640000000098
0.5039984000000004,-10.48483
0.5599984000000002,4.703629999999848
0.6159984000000001,18.792680000000004
0.6719983999999999,30.75519999999998
0.7279983999999997,40.235969999999895
0.7839983999999994,47.34035999999997
0.8399983999999993,52.36718000000007
0.8959983999999991,55.64586999999999
0.9519984000000018,57.48848999999989
1.0079984000000015,58.19354999999993
1.0639984000000013,58.04302999999989
1.1199984000000012,57.28137999999983
1.175998400000001,56.09973999999984
1.2319984000000008,54.63914000000014
1.2879984000000007,53.00474
1.3439984000000005,51.277210000000075
1.3999984000000003,49.51879999999997
1.4559984000000001,47.77604000000002
1.5119984,46.08085000000006
1.5679983999999998,44.45356
1.6239983999999994,42.90679999999991
1.6799983999999992,41.448179999999944
1.735998399999999,40.0817200000001
1.7919984000000018,38.808390000000024
1.8479984000000016,37.62672999999994
1.9039984000000014,36.53357999999996
1.9599984000000013,35.52486999999993
0.015998400000001037,34.59604999999999
0.07199840000000085,33.74234000000009
0.12799840000000065,32.95879999999984
0.18399840000000045,32.2404999999999
0.23999840000000028,31.582589999999968
0.29599840000000005,30.980459999999876
0.3519983999999999,30.429720000000103
0.4079983999999997,29.92626000000009
0.4639983999999995,29.466229999999925
0.5199983999999993,29.046029999999945
0.5759983999999991,28.662329999999958
0.631998399999999,28.31203999999987
0.6879983999999987,27.99233999999995
0.7439983999999985,27.700609999999905
0.7999983999999983,27.434450000000112
0.8559983999999982,27.19165999999995
0.911998399999998,26.970239999999812
0.9679983999999978,26.76833000000012
1.000002400000003,26.661080000000005
1.005602399999999,26.64300999999991
1.0168024000000024,26.607130000000147
1.0392023999999978,26.536899999999974
1.0840024,26.403379999999864
1.1400023999999997,26.181209999999844
1.1960023999999996,25.556429999999963
