time_s,v_outp,v_outn,v_inp,v_inn,vod,vid
8.161e-09,1.51848297,1.48093367,1.59895954,1.64895954,0.03754930000000001,-0.04999999999999982
8.162e-09,1.51848603,1.48094163,1.59895954,1.64895954,0.03754440000000003,-0.04999999999999982
8.163e-09,1.51848895,1.48094905,1.59895954,1.64895954,0.03753990000000007,-0.04999999999999982
8.164e-09,1.51849171,1.48095597,1.59895954,1.64895954,0.03753574000000004,-0.04999999999999982
8.165e-09,1.51849435,1.48096242,1.59895954,1.64895954,0.0375319300000001,-0.04999999999999982
8.166e-09,1.51849684,1.48096845,1.59895954,1.64895954,0.03752839000000008,-0.04999999999999982
8.167e-09,1.51849922,1.48097407,1.59895954,1.64895954,0.03752515000000001,-0.04999999999999982
8.168e-09,1.51850148,1.48097933,1.59895954,1.64895954,0.03752215000000003,-0.04999999999999982
8.169e-09,1.51850362,1.48098424,1.59895954,1.64895954,0.03751937999999999,-0.04999999999999982
8.17e-09,1.51850566,1.48098883,1.59895954,1.64895954,0.037516829999999945,-0.04999999999999982
8.171e-09,1.51850759,1.48099312,1.59895954,1.64895954,0.03751447000000008,-0.04999999999999982
8.172e-09,1.51850942,1.48099713,1.59895954,1.64895954,0.037512290000000004,-0.04999999999999982
8.173e-09,1.51851117,1.48100088,1.59895954,1.64895954,0.037510289999999946,-0.04999999999999982
8.174e-09,1.51851282,1.4810044,1.59895954,1.64895954,0.03750841999999999,-0.04999999999999982
8.175e-09,1.5185144,1.48100768,1.59895954,1.64895954,0.03750671999999988,-0.04999999999999982
8.176e-09,1.51851589,1.48101076,1.59895954,1.64895954,0.03750513,-0.04999999999999982
8.177e-09,1.51851731,1.48101364,1.59895954,1.64895954,0.03750366999999999,-0.04999999999999982
8.178e-09,1.51851865,1.48101634,1.59895954,1.64895954,0.03750231000000004,-0.04999999999999982
8.178571e-09,1.51851939,1.4810178,1.59895954,1.64895954,0.037501589999999974,-0.04999999999999982
8.178671e-09,1.51853937,1.48099899,1.60007065,1.64784843,0.03754038000000004,-0.0477777800000001
8.178871e-09,1.5185831,1.48096138,1.60229287,1.64562621,0.03762171999999997,-0.04333334
8.179271e-09,1.51862291,1.48098086,1.60673732,1.64118176,0.03764204999999987,-0.03444444000000013
8.180071e-09,1.51811294,1.48191375,1.61562621,1.63229287,0.03619919000000005,-0.016666659999999833
8.181071e-09,1.51594493,1.48508043,1.62673732,1.62118176,0.030864500000000072,0.005555559999999904
