freq_Hz,gain_dB,gd_ps
1000000.0,-9.165252535501212,-474.5092439877835
1011583.97,-9.165210219782283,-474.40109135423074
1023302.12,-9.165166906264618,-474.2017901328169
1035156.02,-9.16512259496315,-474.0389245045794
1047147.23,-9.165077235993408,-473.87823011655325
1059277.35,-9.165030879271285,-473.7184164937144
1071547.98,-9.164983425014373,-473.52789102491323
1083960.76,-9.164934873240655,-473.3373852513221
1096517.32,-9.164885223968552,-473.1486042062181
1109219.34,-9.164834377420211,-472.9587208561535
1122068.5,-9.16478243341273,-472.76961966986494
1135066.51,-9.16472924227262,-472.5487286492752
1148215.08,-9.1646748539202,-472.3575020303171
1161515.97,-9.164619218480873,-472.1650077045808
1174970.93,-9.164562286081836,-471.9412824575394
1188581.75,-9.164504056748587,-471.68664162939484
1202350.24,-9.164444480611131,-471.458501484002
1216278.23,-9.164383507801437,-471.2572188729535
1230367.55,-9.164321188244307,-471.0243361595958
1244620.09,-9.164257422178693,-470.78776037581184
1259037.73,-9.164192159741816,-470.5210366734967
1273622.38,-9.164125450861668,-470.2501114438177
1288375.98,-9.164057145889977,-470.0295699395151
1303300.48,-9.16398734465133,-469.77789529877913
1318397.87,-9.16391589750264,-469.46853782953156
1333670.15,-9.163842854377165,-469.2062723360565
1349119.34,-9.163768115530761,-468.94009441095056
1364747.49,-9.163691631115432,-468.6165603071189
1380556.68,-9.163613451068619,-468.3379041874015
1396549.0,-9.163533475654395,-468.0537233494957
1412726.58,-9.163451655031968,-467.7379008131868
1429091.56,-9.163367939363583,-467.4161525563517
1445646.11,-9.163282328704044,-467.08766987767206
1462392.42,-9.163194773220477,-466.75248387680955
1479332.73,-9.163105223083301,-466.40988050498976
1496469.27,-9.163013628466349,-466.08315821657845
1513804.32,-9.16291993954697,-465.7259829015921
1531340.18,-9.162824156392949,-465.36028564063946
1549079.17,-9.16272612941491,-465.0093489333738
1567023.65,-9.162625908574478,-464.62749794943574
1585176.0,-9.162523394177494,-464.2369048180701
1603538.63,-9.162418536420724,-463.8380324902165
1622113.96,-9.162311335389052,-463.42984170557656
1640904.48,-9.162201691402828,-463.0335841701252
1659912.66,-9.16208950478946,-462.6073494847611
1679141.03,-9.161974825529386,-462.17064968022856
1698592.15,-9.161857553958892,-461.74520523764073
1718268.58,-9.161737590421907,-461.2892563095322
1738172.95,-9.16161493502999,-460.82284763922047
1758307.89,-9.16148948813896,-460.3466708629883
1778676.06,-9.16136119999141,-459.8596020443475
1799280.19,-9.161230020835623,-459.3810159980933
1820122.99,-9.161095900925755,-458.8916232073424
1841207.23,-9.16095874064592,-458.37182233358465
1862535.72,-9.160818490264914,-457.84071489135243
1884111.27,-9.16067510005801,-457.31674182467583
1905936.75,-9.160528420559945,-456.76301512144653
1928015.06,-9.160378501810133,-456.19704434859455
1950349.12,-9.16022519436076,-455.63740393237805
1972941.9,-9.160068448520352,-455.04786201814943
1995796.39,-9.159908164735018,-454.44596455290383
2018915.63,-9.159744343200666,-453.83197023405586
2042302.68,-9.159576784644972,-453.22205453978523
2065960.65,-9.159405539151422,-452.58320677671054
2089892.67,-9.159230407473544,-451.9144086672337
2114101.91,-9.159051389846475,-451.2658479468597
2138591.6,-9.158868386782412,-450.5880794179642
2163364.97,-9.158681348670337,-449.8965925196378
2188425.32,-9.158490076323403,-449.17662682016635
2213775.97,-9.158294570021422,-448.4427458161037
2239420.27,-9.158094730331122,-447.7269182774613
2265361.64,-9.157890457834785,-446.9664664241317
2291603.52,-9.15768165313075,-446.1920800046817
2318149.37,-9.157468216833914,-445.40442907130057
2345002.74,-9.15725009943105,-444.5877262275059
2372167.17,-9.157027101860923,-443.77191755234804
2399646.28,-9.15679922449954,-442.94205712914373
2427443.7,-9.156566368029408,-442.0836368911751
2455563.13,-9.156328333453152,-441.196958834487
2484008.29,-9.15608507134856,-440.3098640579176
2512782.96,-9.155836482461684,-439.3951475996187
2541890.95,-9.155582467559645,-438.46530197414074
2571336.13,-9.155322877587519,-437.5217337745604
2601122.4,-9.155057613360977,-436.53643673908493
2631253.72,-9.15478657571883,-435.5500953407847
2661734.07,-9.154509615684617,-434.5364142143061
2692567.51,-9.154226634150259,-433.50766854418015
2723758.12,-9.153937532033025,-432.45214107800797
2755310.04,-9.153642160442125,-431.36883536792436
2787227.46,-9.153340370520432,-430.2836995906422
2819514.61,-9.15303206327613,-429.1592178022713
2852175.78,-9.152717139746038,-428.0078244710414
2885215.28,-9.152395451169413,-426.85389759565646
2918637.52,-9.152066798998144,-425.6616577056726
2952446.92,-9.151731134199999,-424.44259523754715
2986647.97,-9.151388308124996,-423.209418746666
3021245.2,-9.151038122345017,-421.9385365943022
3056243.2,-9.150680478116556,-420.6530718278508
3091646.62,-9.150315226916497,-419.3420602470135
3127460.15,-9.149942270079366,-418.0051950988085
3163688.54,-9.149561359545038,-416.63227221374257
3200336.61,-9.149172396743703,-415.2338498422567
3237409.2,-9.148775283145508,-413.82162411428914
3274911.24,-9.148369770849978,-412.3736906756618
3312847.7,-9.147955761431298,-410.8908193802208
3351223.62,-9.147533106708241,-409.3834705190468
3390044.08,-9.147101608757497,-407.86230859947574
3429314.24,-9.146661119515851,-406.29697170349044
3469039.3,-9.146211490977876,-404.6977024753617
3509224.53,-9.145752575197468,-403.0751825180915
3549875.27,-9.145284124717127,-401.419595720167
3590996.91,-9.144806091297363,-399.741127575699
3632594.9,-9.144318177838041,-398.02087898561854
3674674.75,-9.143820286450024,-396.268533219567
3717242.06,-9.143312219751277,-394.4941638608153
3760302.47,-9.142793830213323,-392.67938483104547
3803861.69,-9.14226492061072,-390.8250186500712
3847925.5,-9.14172534356979,-388.9491434912637
3892499.74,-9.141174852267458,-387.04357793368933
3937590.32,-9.14061329950275,-385.09074492137387
3983203.24,-9.140040488398814,-383.1002354278608
4029344.53,-9.139456271927028,-381.0896673818521
4076020.32,-9.138860453393827,-379.04268467369815
4123236.81,-9.138252786460036,-376.9425441107037
