time_s,v_outp,v_outn,v_inp,v_inn,vod,vid
6.692857e-10,1.37547714,1.32145397,1.37069,1.42069,0.05402317000000001,-0.050000000000000044
6.702857e-10,1.37547346,1.3214575,1.37069,1.42069,0.054015960000000085,-0.050000000000000044
6.712857e-10,1.37547012,1.32146072,1.37069,1.42069,0.054009399999999985,-0.050000000000000044
6.722857e-10,1.37546707,1.32146365,1.37069,1.42069,0.05400341999999991,-0.050000000000000044
6.732857e-10,1.37546431,1.32146632,1.37069,1.42069,0.05399798999999983,-0.050000000000000044
6.742857e-10,1.37546179,1.32146876,1.37069,1.42069,0.05399303,-0.050000000000000044
6.752857e-10,1.3754595,1.32147098,1.37069,1.42069,0.053988520000000095,-0.050000000000000044
6.762857e-10,1.37545741,1.32147301,1.37069,1.42069,0.05398440000000004,-0.050000000000000044
6.772857e-10,1.37545551,1.32147486,1.37069,1.42069,0.053980650000000185,-0.050000000000000044
6.782857e-10,1.37545379,1.32147654,1.37069,1.42069,0.05397724999999998,-0.050000000000000044
6.792857e-10,1.37545222,1.32147808,1.37069,1.42069,0.05397413999999978,-0.050000000000000044
6.802857e-10,1.37545079,1.32147949,1.37069,1.42069,0.053971299999999944,-0.050000000000000044
6.812857e-10,1.37544949,1.32148077,1.37069,1.42069,0.05396872000000008,-0.050000000000000044
6.822857e-10,1.37544831,1.32148194,1.37069,1.42069,0.05396636999999993,-0.050000000000000044
6.832857e-10,1.37544723,1.32148301,1.37069,1.42069,0.05396422000000012,-0.050000000000000044
6.842857e-10,1.37544626,1.32148399,1.37069,1.42069,0.05396226999999998,-0.050000000000000044
6.852857e-10,1.37544537,1.32148488,1.37069,1.42069,0.05396048999999992,-0.050000000000000044
6.862857e-10,1.37544455,1.3214857,1.37069,1.42069,0.053958850000000114,-0.050000000000000044
6.872857e-10,1.37544382,1.32148645,1.37069,1.42069,0.053957370000000004,-0.050000000000000044
6.882857e-10,1.37544315,1.32148713,1.37069,1.42069,0.05395601999999999,-0.050000000000000044
6.892857e-10,1.37544254,1.32148776,1.37069,1.42069,0.0539547800000002,-0.050000000000000044
6.902857e-10,1.37544198,1.32148833,1.37069,1.42069,0.053953649999999964,-0.050000000000000044
6.912857e-10,1.37544147,1.32148885,1.37069,1.42069,0.05395262000000001,-0.050000000000000044
6.922857e-10,1.37544101,1.32148933,1.37069,1.42069,0.05395168000000017,-0.050000000000000044
6.932857e-10,1.37544059,1.32148977,1.37069,1.42069,0.053950820000000066,-0.050000000000000044
6.942857e-10,1.37544021,1.32149018,1.37069,1.42069,0.05395002999999998,-0.050000000000000044
6.952857e-10,1.37543986,1.32149055,1.37069,1.42069,0.05394930999999992,-0.050000000000000044
6.962857e-10,1.37543955,1.32149089,1.37069,1.42069,0.05394866000000009,-0.050000000000000044
6.972857e-10,1.37543926,1.3214912,1.37069,1.42069,0.053948059999999964,-0.050000000000000044
6.982857e-10,1.375439,1.32149149,1.37069,1.42069,0.053947509999999976,-0.050000000000000044
