t_ui,v_outp,v_outn
0.015999999999999945,1.31859042,1.37875104
0.07199999999999976,1.31885773,1.37845596
0.12799999999999956,1.31910038,1.37818698
0.18399999999999936,1.31932071,1.37794184
0.2399999999999992,1.31952079,1.37771846
0.295999999999999,1.31970253,1.37751493
0.3520000000000017,1.31986762,1.37732951
0.4080000000000015,1.32001762,1.3771606
0.4640000000000013,1.32015392,1.37700675
0.5200000000000011,1.3202778,1.37686661
0.576000000000001,1.32039038,1.37673899
0.6320000000000007,1.32049272,1.37662276
0.6880000000000005,1.32058574,1.37651691
0.7440000000000003,1.32067032,1.37642051
0.8000000000000002,1.32074721,1.37633274
0.856,1.32081712,1.3762528
0.9119999999999998,1.32088069,1.37618001
0.9679999999999995,1.3209385,1.37611372
1.0239999999999994,1.32099105,1.37605336
1.0799999999999992,1.32103885,1.37599838
1.135999999999999,1.32108232,1.37594832
1.1920000000000017,1.32112185,1.37590272
1.2480000000000016,1.32115779,1.3758612
1.3040000000000014,1.32119048,1.37582337
1.3600000000000012,1.3212202,1.37578892
1.4160000000000008,1.32124724,1.37575753
1.4720000000000006,1.32127182,1.37572894
1.5280000000000005,1.32129418,1.37570289
1.5840000000000003,1.3213145,1.37567916
1.6400000000000001,1.32133299,1.37565753
1.696,1.3213498,1.37563782
1.7519999999999998,1.32136508,1.37561985
1.8079999999999996,1.32137897,1.37560348
1.8639999999999994,1.32139161,1.37558855
1.9199999999999993,1.32140309,1.37557493
1.975999999999999,1.32141353,1.37556251
1.6000000010787207e-06,1.32141771,1.37555754
0.005601599999999901,1.32139568,1.37557908
0.01680160000000044,1.32135654,1.37561634
0.03920160000000152,1.32145826,1.37550613
0.08400160000000079,1.32332139,1.37362788
0.1400016000000006,1.32969359,1.36725811
0.19600160000000041,1.34042692,1.35649518
0.2520016000000002,1.35438442,1.34234287
0.25760159999999904,1.35594508,1.34074698
0.2688015999999996,1.35909141,1.3375234
0.29120160000000067,1.36536174,1.33106196
0.3360015999999999,1.37671895,1.31924531
0.39200159999999973,1.38747147,1.30795034
0.44800159999999956,1.3941751,1.30089866
0.5040015999999994,1.39761629,1.29734282
0.5600015999999991,1.39886422,1.29616636
0.6160015999999989,1.39880895,1.29640924
0.6720016000000016,1.3980224,1.29743875
0.7280016000000015,1.39682746,1.29889265
0.7840016000000013,1.39540943,1.30056283
0.8400016000000011,1.39388727,1.30231776
0.8960016000000008,1.39234236,1.30406923
0.9520016000000007,1.39082804,1.30576088
0.9999992000000002,1.3895789,1.30713847
1.005599199999999,1.38945977,1.30727067
1.0167991999999995,1.38921747,1.30753772
1.0391992000000005,1.38856081,1.30823904
1.0839991999999998,1.38565174,1.31126027
1.1399991999999997,1.37811817,1.31902157
1.1959991999999995,1.36631206,1.3310796
1.2519991999999993,1.35120558,1.34628059
1.2575992000000011,1.34951895,1.34796028
1.2687992000000017,1.34611543,1.35134276
1.2911991999999997,1.33930225,1.35807182
1.335999199999999,1.32680516,1.3702822
1.3919992000000017,1.31468939,1.38197142
1.4479992000000015,1.30685351,1.38948223
1.5039992000000013,1.30256213,1.39363144
1.5599992000000011,1.30069863,1.39550571
1.615999200000001,1.30030305,1.39600919
1.6719992000000008,1.30074374,1.39572586
1.7279992000000006,1.30165685,1.39498582
1.7839992000000005,1.30283269,1.3939808
1.8399992000000003,1.30413702,1.39283448
1.8959992,1.30547861,1.39163228
1.9519991999999997,1.3067978,1.39043065
0.007999199999999615,1.30805919,1.38926428
0.06399919999999942,1.30924431,1.38815256
0.11999919999999922,1.31034509,1.38710555
0.17599919999999902,1.31135964,1.38612757
0.23199920000000174,1.31228959,1.38521954
0.28799920000000157,1.31313875,1.38438012
0.34399920000000134,1.31391205,1.38360668
0.39999920000000116,1.31461504,1.3828957
0.455999200000001,1.31525333,1.38224338
0.5119992000000008,1.31583249,1.38164566
0.5679992000000006,1.31635775,1.38109862
0.6239992000000004,1.31683404,1.38059837
0.6799992000000002,1.31726587,1.38014125
0.7359992,1.31765744,1.37972376
0.7919991999999998,1.31801252,1.37934266
0.8479991999999996,1.31833457,1.3789949
0.9039991999999994,1.3186267,1.37867769
0.9599991999999993,1.31889177,1.3783884
1.015999199999999,1.31913231,1.37812467
1.0719992000000018,1.31935064,1.37788426
1.1279992000000016,1.31954885,1.37766517
1.1839992000000013,1.31972882,1.37746552
1.239999200000001,1.31989226,1.37728363
1.295999200000001,1.32004072,1.37711793
1.3519992000000007,1.32017558,1.37696699
1.4079992000000006,1.32029811,1.37682951
1.4639992000000004,1.32040944,1.37670431
1.5199992000000002,1.32051063,1.37659029
1.5759992,1.32060258,1.37648646
1.6319991999999999,1.32068617,1.3763919
1.6879991999999997,1.32076214,1.37630581
1.7439991999999995,1.32083121,1.37622741
1.7999991999999991,1.320894,1.37615604
1.855999199999999,1.3209511,1.37609104
1.9119992000000017,1.321003,1.37603187
1.9679992000000015,1.3210502,1.37597799
0.02399920000000137,1.32109312,1.37592894
0.07999920000000117,1.32113214,1.37588427
0.13599920000000099,1.32116763,1.3758436
0.19199920000000079,1.3211999,1.37580656
0.24799920000000059,1.32122924,1.37577284
0.3039992000000004,1.32125593,1.37574213
0.3599992000000002,1.3212802,1.37571417
0.4159992,1.32130227,1.3756887
0.47199919999999984,1.32132233,1.37566551
0.5279991999999997,1.32134058,1.37564438
0.5839991999999995,1.32135717,1.37562514
0.6399991999999992,1.32137226,1.37560761
0.695999199999999,1.32138598,1.37559165
0.7519992000000018,1.32139846,1.3755771
0.8079992000000016,1.3214098,1.37556384
0.8639992000000014,1.32142011,1.37555176
0.9199992000000012,1.32142948,1.37554075
0.975999200000001,1.32143801,1.37553072
1.031999200000001,1.32144575,1.37552157
1.0879992000000005,1.32145279,1.37551323
1.1439992000000003,1.32145919,1.37550563
1.1999992000000002,1.32146501,1.37549869
1.2559992,1.32147029,1.37549236
1.3119991999999998,1.32147509,1.37548659
1.3679991999999996,1.32147946,1.37548132
1.4239991999999995,1.32148342,1.37547651
1.4799991999999993,1.32148702,1.37547212
1.5359991999999991,1.32149029,1.37546811
1.5919992000000018,1.32149325,1.37546445
1.6479992000000017,1.32149595,1.3754611
1.7039992000000015,1.32149839,1.37545804
1.759999200000001,1.32150061,1.37545524
1.815999200000001,1.32150262,1.37545269
1.8719992000000008,1.32150444,1.37545034
1.9279992000000006,1.3215061,1.3754482
1.9839992000000004,1.3215076,1.37544623
1.9999983999999993,1.321508,1.37544571
0.005598400000001001,1.32148516,1.3754682
0.016798400000001542,1.32144442,1.37550733
0.03919839999999973,1.32154305,1.37540076
0.08399839999999899,1.32340032,1.37352932
0.1399984000000017,1.32976567,1.36716715
0.19599840000000152,1.3404925,1.35641097
0.2519984000000013,1.35444384,1.34226475
0.2575984000000001,1.35600389,1.34066944
0.26879840000000066,1.35914904,1.33744699
0.29119840000000174,1.36541707,1.33098777
0.33599840000000103,1.37676997,1.31917532
0.39199840000000086,1.38751775,1.30788526
0.44799840000000063,1.39421734,1.30083826
0.5039984000000004,1.39765509,1.29728689
0.5599984000000002,1.39890005,1.29611468
0.6159984000000001,1.39884216,1.29636156
0.6719983999999999,1.39805326,1.29739478
0.7279983999999997,1.39685619,1.2988521
0.7839983999999994,1.39543621,1.3005254
0.8399983999999993,1.39391226,1.30228317
0.8959983999999991,1.39236569,1.30403722
0.9519984000000018,1.39084984,1.3057312
1.0079984000000015,1.38939667,1.30733293
1.0639984000000013,1.38802325,1.30882702
1.1199984000000012,1.38673749,1.31020828
1.175998400000001,1.38554177,1.31147751
1.2319984000000008,1.38443527,1.31263878
1.2879984000000007,1.38341508,1.31369806
1.3439984000000005,1.38247714,1.31466218
1.3999984000000003,1.38161653,1.31553856
1.4559984000000001,1.38082806,1.3163346
1.5119984,1.38010652,1.31705736
1.5679983999999998,1.37944689,1.3177134
1.6239983999999994,1.37884431,1.31830881
1.6799983999999992,1.37829425,1.31884918
1.735998399999999,1.37779238,1.31933964
1.7919984000000018,1.37733469,1.31978484
1.8479984000000016,1.37691743,1.32018902
1.9039984000000014,1.37653718,1.32055601
1.9599984000000013,1.37619072,1.32088932
0.015998400000001037,1.37587514,1.32119206
0.07199840000000085,1.37558773,1.32146711
0.12799840000000065,1.37532604,1.32171702
0.18399840000000045,1.37508779,1.32194414
0.23999840000000028,1.37487092,1.32215056
0.29599840000000005,1.37467353,1.32233822
0.3519983999999999,1.3744939,1.32250881
0.4079983999999997,1.37433043,1.32266393
0.4639983999999995,1.37418169,1.32280498
0.5199983999999993,1.37404636,1.32293326
0.5759983999999991,1.37392325,1.32304993
0.631998399999999,1.37381125,1.32315605
0.6879983999999987,1.37370938,1.32325258
0.7439983999999985,1.37361671,1.3233404
0.7999983999999983,1.37353243,1.32342029
0.8559983999999982,1.37345578,1.32349297
0.911998399999998,1.37338607,1.3235591
0.9679983999999978,1.37332267,1.32361928
1.000002400000003,1.37328908,1.32365119
1.005602399999999,1.37330608,1.32363361
1.0168024000000024,1.37333441,1.32360349
1.0392023999999978,1.37320799,1.32372477
1.0840024,1.37130475,1.32563429
1.1400023999999997,1.36491541,1.3320706
1.1960023999999996,1.35414394,1.34286291
1.2520023999999994,1.33999504,1.35686881
1.257602400000001,1.33840021,1.35843371
1.2688023999999987,1.33517874,1.36158828
1.2912023999999998,1.32872061,1.36787342
1.336002400000002,1.31690446,1.37925527
1.3920024000000017,1.30560254,1.39003695
1.4480024000000016,1.29854336,1.39677486
1.5040024000000014,1.29498478,1.40025665
1.5600024000000012,1.29381103,1.40154879
1.6160024000000008,1.29406024,1.40153777
1.6720024000000007,1.2950971,1.40079269
1.7280024000000005,1.2965572,1.39963477
1.7840024000000003,1.29823118,1.3982485
1.8400024000000001,1.29998705,1.39675265
1.8960024,1.30173651,1.39522879
1.9520023999999998,1.30342336,1.39373069
2.1713491079516976e-15,1.30479485,1.39249196
0.005599999999998099,1.3049262,1.39237385
0.016800000000001536,1.3051913,1.39213343
0.039200000000002615,1.30588639,1.39147918
0.08399999999999899,1.30888462,1.3885692
0.1399999999999988,1.31660455,1.38102641
0.1959999999999986,1.32862058,1.36920336
0.2519999999999984,1.34378717,1.35406901
0.2576000000000001,1.34546389,1.35237882
0.26879999999999776,1.34884061,1.34896813
0.29119999999999885,1.35555965,1.34214136
0.336000000000001,1.36775419,1.32962254
0.39200000000000085,1.37942369,1.317486
0.4480000000000006,1.38690772,1.30962918
0.5040000000000004,1.39102186,1.30531228
0.5600000000000003,1.39285587,1.30341848
