freq_Hz,gain_dB,gd_ps
1000000.0,3.8209522873682227,nan
1011583.97,3.82105739750866,nan
1023302.12,3.8211649343613177,nan
1035156.02,3.8212749537796635,nan
1047147.23,3.821387511612246,nan
1059277.35,3.8215026748909415,nan
1071547.98,3.8216204826710776,nan
1083960.76,3.8217410075678315,nan
1096517.32,3.8218643165958657,nan
1109219.34,3.821990465575598,nan
1122068.5,3.8221195159152566,nan
1135066.51,3.8222515457977635,nan
1148215.08,3.822386616617322,nan
1161515.97,3.822524789761169,nan
1174970.93,3.822666148983205,nan
1188581.75,3.822810761248317,nan
1202350.24,3.822958699106595,nan
1216278.23,3.823110035099424,nan
1230367.55,3.82326485294534,nan
1244620.09,3.8234232307598246,nan
1259037.73,3.823585246648327,nan
1273622.38,3.8237509787059625,nan
1288375.98,3.823920521795145,nan
1303300.48,3.8240939483957552,nan
1318397.87,3.8242713645313287,nan
1333670.15,3.8244528426574336,nan
1349119.34,3.8246384775867197,nan
1364747.49,3.8248283753019963,nan
1380556.68,3.825022619402825,nan
1396549.0,3.8252213102502948,nan
1412726.58,3.8254245481895675,nan
1429091.56,3.8256324447324848,nan
1445646.11,3.825845089007131,nan
1462392.42,3.8260625924902847,nan
1479332.73,3.8262850722306343,nan
1496469.27,3.826512634074471,nan
1513804.32,3.826745383848171,nan
1531340.18,3.8269834497203163,nan
1549079.17,3.827226943064224,nan
1567023.65,3.8274759864114056,nan
1585176.0,3.8277307022688074,nan
1603538.63,3.8279912242980934,nan
1622113.96,3.8282576749536696,nan
1640904.48,3.8285301822526026,nan
1659912.66,3.8288088909518896,nan
1679141.03,3.8290939290088706,nan
1698592.15,3.8293854411178025,nan
1718268.58,3.829683566350268,nan
1738172.95,3.829988454921343,nan
1758307.89,3.830300257009368,nan
1778676.06,3.8306191227548148,nan
1799280.19,3.8309451966709234,nan
1820122.99,3.83127865675901,nan
1841207.23,3.8316196530359283,nan
1862535.72,3.8319683522379835,nan
1884111.27,3.832324921054446,nan
1905936.75,3.832689537300076,nan
1928015.06,3.8330623731508813,nan
1950349.12,3.8334436007302104,nan
1972941.9,3.8338334088659436,nan
1995796.39,3.834231986326904,nan
2018915.63,3.834639516235232,nan
2042302.68,3.8350561928222637,nan
2065960.65,3.835482221423891,nan
2089892.67,3.835917790551002,nan
2114101.91,3.836363122153437,nan
2138591.6,3.8368184045967886,nan
2163364.97,3.8372838652616497,nan
2188425.32,3.837759714693205,nan
2213775.97,3.838246180103857,nan
2239420.27,3.838743483033436,nan
2265361.64,3.8392518560964124,nan
2291603.52,3.839771531810832,nan
2318149.37,3.840302753759598,nan
2345002.74,3.840845754256827,nan
2372167.17,3.841400782255247,nan
2399646.28,3.8419681033375386,nan
2427443.7,3.8425479606425466,nan
2455563.13,3.843140625091768,nan
2484008.29,3.843746356316766,nan
2512782.96,3.8443654249771213,nan
2541890.95,3.8449981183315844,nan
2571336.13,3.8456447011768207,nan
2601122.4,3.8463054660557487,nan
2631253.72,3.846980705353288,nan
2661734.07,3.847670716868929,nan
2692567.51,3.848375792655721,nan
2723758.12,3.8490962468998395,nan
2755310.04,3.8498323880260377,nan
2787227.46,3.8505845354210386,nan
2819514.61,3.851353002697893,nan
2852175.78,3.8521381199907214,nan
2885215.28,3.852940222792996,nan
2918637.52,3.85375964637512,nan
2952446.92,3.8545967369237073,nan
2986647.97,3.8554518292398026,nan
3021245.2,3.8563252913120722,nan
3056243.2,3.857217474151332,nan
3091646.62,3.8581287452155544,nan
3127460.15,3.8590594661130058,nan
3163688.54,3.8600100260139873,nan
3200336.61,3.8609808026452686,nan
3237409.2,3.861972167855661,nan
3274911.24,3.862984532151026,nan
3312847.7,3.864018272292473,nan
3351223.62,3.8650738036676513,nan
3390044.08,3.86615153016748,nan
3429314.24,3.86725186087723,nan
3469039.3,3.868375215626691,nan
3509224.53,3.869522024972152,nan
3549875.27,3.870692707927286,nan
3590996.91,3.8718876997684335,nan
3632594.9,3.8731074297670363,nan
3674674.75,3.874352365663702,nan
3717242.06,3.875622930235469,nan
3760302.47,3.8769195846949893,nan
3803861.69,3.878242784186095,nan
3847925.5,3.8795930000019743,nan
3892499.74,3.8809706917778053,nan
3937590.32,3.8823763352608562,nan
3983203.24,3.8838103889567814,nan
4029344.53,3.8852733496613268,nan
4076020.32,3.8867656968885673,nan
4123236.81,3.888287903971737,nan
4171000.24,3.889840476904589,nan
4219316.97,3.891423898801207,nan
4268193.4,3.8930386798339627,nan
4317636.01,3.8946852961700684,nan
4367651.36,3.896364273178468,nan
4418246.08,3.898076096641426,nan
4469426.9,3.899821284846075,nan
4521200.59,3.9016003386462463,nan
4573574.03,3.903413774710238,nan
4626554.16,3.905262097781119,nan
4680148.0,3.907145828365008,nan
4734362.68,3.909065463925811,nan
4789205.38,3.911021534257706,nan
4844683.38,3.913014551606281,nan
4900804.03,3.9150450162001897,nan
4957574.78,3.917113454973542,nan
5015003.16,3.9192203661946383,nan
5073096.78,3.921366269249658,nan
5131863.37,3.9235516603619898,nan
5191310.7,3.9257770568171644,nan
5251446.67,3.9280429527034997,nan
5312279.25,3.930349846540659,nan
5373816.52,3.932698235726359,nan
5436066.63,3.93508861099151,nan
5499037.84,3.9375214563846157,nan
5562738.51,3.93999724925607,nan
5627177.09,3.9425164657597374,nan
5692362.12,3.9450795753144523,nan
5758302.25,3.9476870350753144,nan
5825006.23,3.9503392899271965,nan
5892482.91,3.9530367945193907,nan
5960741.24,3.9557799801753175,nan
6029790.26,3.9585692659178955,nan
6099639.15,3.9614050749796883,nan
6170297.17,3.9642878017539918,nan
6241773.68,3.9672178338235646,nan
6314078.18,3.97019556294778,nan
6387220.25,3.9732213520482644,nan
6461209.6,3.97629554073196,nan
6536056.03,3.979418478271533,nan
6611769.49,3.98259047963553,nan
6688360.0,3.985811847487937,nan
6765837.74,3.9890828776787925,nan
6844212.98,3.992403831811931,nan
6923496.11,3.99577497567397,nan
7003697.66,3.9991965243997294,nan
7084828.26,4.002668697343302,nan
7166898.67,4.006191690672339,nan
7249919.79,4.009765666452178,nan
7333902.62,4.013390780063318,nan
7418858.3,4.017067147385902,nan
7504798.11,4.0207948831442595,nan
7591733.44,4.024574046251074,nan
7679675.82,4.0284046945467225,nan
7768636.93,4.032286852035532,nan
7858628.56,4.036220514414321,nan
7949662.65,4.040205654588995,nan
8041751.28,4.044242206367742,nan
8134906.65,4.04833008635274,nan
8229141.14,4.052469177640706,nan
8324467.24,4.056659335351344,nan
8420897.59,4.060900370374304,nan
8518444.98,4.065192076682088,nan
8617122.36,4.0695342150716005,nan
8716942.82,4.0739265023901154,nan
8817919.59,4.078368638815956,nan
8920066.08,4.082860269917498,nan
9023395.83,4.0874010356416655,nan
9127922.54,4.091990510697838,nan
9233660.09,4.096628253529294,nan
9340622.5,4.101313779295311,nan
9448823.96,4.106046581668237,nan
9558278.82,4.110826100452649,nan
9669001.6,4.115651748801344,nan
9781006.99,4.1205228971048244,nan
9894309.85,4.125438894750382,nan
10008925.2,4.130399043220678,nan
10124868.3,4.135402607056616,nan
10242154.4,4.14044881399985,nan
10360799.2,4.145536865916341,nan
10480818.3,4.150665928138563,nan
10602227.8,4.155835113464198,nan
10725043.6,4.161043520011873,nan
