t_ui,v_outp,v_outn
0.5199839999999976,1.41111691,1.36634982
0.5759839999999916,1.41111817,1.36634855
0.6319840000000088,1.41111941,1.36634728
0.6879840000000028,1.41112066,1.36634599
0.7439839999999968,1.41112188,1.3663447
0.7999839999999908,1.41112311,1.3663434
0.855984000000008,1.41112432,1.36634211
0.911984000000002,1.41112554,1.36634081
0.9679839999999961,1.41112675,1.36633952
1.000015999999993,1.41112744,1.36633877
1.0056159999999945,1.41115989,1.36630665
1.016815999999998,1.41120176,1.36626766
1.0392160000000048,1.41107496,1.36642709
1.0840159999999954,1.40950493,1.36822594
1.1400159999999895,1.40474136,1.37350985
1.1960160000000066,1.39716878,1.38160139
1.2520160000000007,1.38749535,1.39144108
1.2576160000000025,1.38639648,1.39252314
1.268816000000006,1.38419813,1.39467491
1.2912159999999895,1.37989584,1.39881679
1.3360160000000032,1.37232814,1.40589784
1.3920159999999973,1.36541022,1.41210046
1.4480159999999913,1.36117839,1.41569878
1.5040160000000085,1.35892462,1.41749404
1.5600160000000025,1.35789975,1.41822844
1.6160159999999966,1.35755062,1.41842771
1.6720159999999906,1.35752558,1.41840868
1.7280160000000078,1.35762995,1.41833372
1.7840160000000018,1.35776729,1.41827319
1.8400159999999959,1.35789815,1.41824612
1.8960159999999897,1.35801012,1.41825067
1.952016000000007,1.35810311,1.41827673
7.999999995984425e-06,1.35816993,1.41830927
0.0056079999999977025,1.35814511,1.41834594
0.016808000000001138,1.35812021,1.4183966
0.03920800000000801,1.3583047,1.41829034
0.0840079999999986,1.36015183,1.416783
0.1400079999999926,1.3655264,1.41215156
0.19600800000000979,1.37376885,1.40476764
0.2520080000000038,1.3838211,1.39531633
0.2576080000000055,1.38492763,1.39424061
0.268808000000009,1.38712922,1.39208874
0.2912079999999927,1.39137436,1.38788053
0.3360080000000064,1.39865712,1.38049494
0.3920080000000004,1.40507602,1.37377318
0.44800799999999447,1.40882601,1.36967669
0.5040079999999885,1.41070129,1.36748815
0.5600080000000056,1.41146127,1.36647468
0.6160079999999997,1.41164675,1.36609793
0.6720079999999937,1.41158783,1.36601974
0.7280079999999877,1.41145764,1.36605646
0.7840080000000049,1.4113341,1.36611941
0.8400079999999989,1.41124198,1.36617492
0.8960079999999929,1.41118292,1.36621399
0.9520080000000101,1.41114924,1.3662389
1.008008000000004,1.41113277,1.36625374
1.064007999999998,1.41112639,1.36626289
1.1200079999999921,1.41112564,1.36626883
