t_ui,vod_mV
0.015999999999999945,-62.12103000000013
0.07199999999999976,-62.12063000000012
0.12799999999999956,-62.12036999999992
0.18399999999999936,-62.12013999999999
0.2399999999999992,-62.119999999999955
0.295999999999999,-62.119889999999955
0.3520000000000017,-62.11984000000004
0.4080000000000015,-62.119789999999895
0.4640000000000013,-62.11981
0.5200000000000011,-62.119800000000055
0.576000000000001,-62.11984999999998
0.6320000000000007,-62.119880000000016
0.6880000000000005,-62.1199400000001
0.7440000000000003,-62.119990000000016
0.8000000000000002,-62.1200700000002
0.856,-62.120109999999954
0.9119999999999998,-62.12020000000007
0.9679999999999995,-62.12025999999993
1.0239999999999994,-62.120340000000105
1.0799999999999992,-62.12039999999996
1.135999999999999,-62.12047999999992
1.1920000000000017,-62.12053000000006
1.2480000000000016,-62.12061000000002
1.3040000000000014,-62.12066000000016
1.3600000000000012,-62.1207399999999
1.4160000000000008,-62.120790000000035
1.4720000000000006,-62.12086000000006
1.5280000000000005,-62.120909999999974
1.5840000000000003,-62.12097000000006
1.6400000000000001,-62.12101999999997
1.696,-62.12106999999989
1.7519999999999998,-62.12112000000003
1.8079999999999996,-62.12116999999995
1.8639999999999994,-62.12119999999999
1.9199999999999993,-62.12126000000006
1.975999999999999,-62.12130000000005
1.6000000010787207e-06,-62.121319999999926
0.005601599999999901,-62.18578000000008
0.01680160000000044,-62.26703000000011
0.03920160000000152,-61.9867300000001
0.08400160000000079,-58.65199999999993
0.1400016000000006,-48.66949999999992
0.19600160000000041,-33.063810000000025
0.2520016000000002,-13.575450000000044
0.25760159999999904,-11.39430000000008
0.2688015999999996,-7.042920000000175
0.29120160000000067,1.4069400000000787
0.3360015999999999,16.071490000000075
0.39200159999999973,29.21141000000005
0.44800159999999956,37.05727000000003
0.5040015999999994,41.11973999999985
0.5600015999999991,42.892520000000104
0.6160015999999989,43.454829999999944
0.6720016000000016,43.474719999999856
0.7280016000000015,43.30878000000005
0.7840016000000013,43.12340999999997
0.8400016000000011,42.97696000000006
0.8960016000000008,42.879969999999986
0.9520016000000007,42.82245000000007
0.9999992000000002,42.79549000000004
1.005599199999999,42.85764000000003
1.0167991999999995,42.93402000000013
1.0391992000000005,42.64032000000007
1.0839991999999998,39.25964999999998
1.1399991999999997,29.200249999999926
1.1959991999999995,13.52786000000017
1.2519991999999993,-5.988019999999983
1.2575992000000011,-8.168849999999894
1.2687992000000017,-12.518699999999994
1.2911991999999997,-20.961970000000107
1.335999199999999,-35.60871999999993
1.3919992000000017,-48.72853999999993
1.4479992000000015,-56.5595200000002
1.5039992000000013,-60.60833000000021
1.5599992000000011,-62.36609999999998
1.615999200000001,-62.91271999999992
1.6719992000000008,-62.91715000000009
1.7279992000000006,-62.736429999999956
1.7839992000000005,-62.53727999999992
1.8399992000000003,-62.37814000000008
1.8959992,-62.26959000000009
1.9519991999999997,-62.20160000000008
0.007999199999999615,-62.161820000000034
0.06399919999999942,-62.13865000000007
0.11999919999999922,-62.1250499999999
0.17599919999999902,-62.11604000000004
0.23199920000000174,-62.10958999999994
0.28799920000000157,-62.10417999999996
0.34399920000000134,-62.099630000000076
0.39999920000000116,-62.09551000000002
0.455999200000001,-62.092000000000034
0.5119992000000008,-62.088869999999964
0.5679992000000006,-62.08627
0.6239992000000004,-62.084009999999964
0.6799992000000002,-62.082200000000086
0.7359992,-62.080630000000085
0.7919991999999998,-62.07940000000001
0.8479991999999996,-62.07834000000001
0.9039991999999994,-62.077539999999985
0.9599991999999993,-62.076830000000086
1.015999199999999,-62.07631999999985
1.0719992000000018,-62.075869999999924
1.1279992000000016,-62.07556000000003
1.1839992000000013,-62.07527000000002
1.239999200000001,-62.075099999999935
1.295999200000001,-62.074940000000026
1.3519992000000007,-62.074849999999905
1.4079992000000006,-62.07477000000017
1.4639992000000004,-62.074749999999845
1.5199992000000002,-62.07471999999981
1.5759992,-62.07472999999997
1.6319991999999999,-62.074739999999906
1.6879991999999997,-62.07478999999982
1.7439991999999995,-62.07481000000015
1.7999991999999991,-62.074870000000004
1.855999199999999,-62.07490999999998
1.9119992000000017,-62.074970000000064
1.9679992000000015,-62.07500999999982
0.02399920000000137,-62.07509
0.07999920000000117,-62.07512999999998
0.13599920000000099,-62.075199999999995
0.19199920000000079,-62.07525999999986
0.24799920000000059,-62.075319999999934
0.3039992000000004,-62.07537000000008
0.3599992000000002,-62.07543999999987
0.4159992,-62.07549000000001
0.47199919999999984,-62.07556000000003
0.5279991999999997,-62.07560000000001
0.5839991999999995,-62.075660000000084
0.6399991999999992,-62.07571000000001
0.695999199999999,-62.075760000000145
0.7519992000000018,-62.07580000000013
0.8079992000000016,-62.075859999999984
0.8639992000000014,-62.07589999999996
0.9199992000000012,-62.07596000000004
0.975999200000001,-62.07600000000002
1.031999200000001,-62.07604
1.0879992000000005,-62.076079999999976
1.1439992000000003,-62.07613000000012
1.1999992000000002,-62.07616999999988
1.2559992,-62.076210000000074
1.3119991999999998,-62.07625000000006
1.3679991999999996,-62.076290000000036
1.4239991999999995,-62.076320000000074
1.4799991999999993,-62.07636999999999
1.5359991999999991,-62.07639999999981
1.5919992000000018,-62.07644000000001
1.6479992000000017,-62.07647000000005
1.7039992000000015,-62.07651999999997
1.759999200000001,-62.07655000000001
1.815999200000001,-62.07658999999999
1.8719992000000008,-62.076629999999966
1.9279992000000006,-62.076660000000004
1.9839992000000004,-62.07669000000004
1.9999983999999993,-62.07671000000015
0.005598400000001001,-62.14117000000008
0.016798400000001542,-62.22240000000001
0.03919839999999973,-61.9420799999999
0.08399839999999899,-58.60725000000011
0.1399984000000017,-48.62453000000011
0.19599840000000152,-33.01862
0.2519984000000013,-13.530129999999918
0.2575984000000001,-11.348979999999953
0.26879840000000066,-6.997589999999887
0.29119840000000174,1.4522800000000835
0.33599840000000103,16.116820000000143
0.39199840000000086,29.256729999999955
0.44799840000000063,37.10256999999984
0.5039984000000004,41.16502
0.5599984000000002,42.937779999999925
0.6159984000000001,43.50005999999995
0.6719983999999999,43.51991999999982
0.7279983999999997,43.353959999999915
0.7839983999999994,43.16858000000012
0.8399983999999993,43.02209999999995
0.8959983999999991,42.92509
0.9519984000000018,42.86757000000008
1.0079984000000015,42.83725000000005
1.0639984000000013,42.82264000000002
1.1199984000000012,42.816799999999986
1.175998400000001,42.81486000000001
1.2319984000000008,42.81486000000001
1.2879984000000007,42.815370000000016
1.3439984000000005,42.81629999999992
1.3999984000000003,42.81725000000014
1.4559984000000001,42.818479999999994
1.5119984,42.819790000000026
1.5679983999999998,42.82141000000017
1.6239983999999994,42.823129999999935
1.6799983999999992,42.82512999999999
1.735998399999999,42.82721000000001
1.7919984000000018,42.829500000000074
1.8479984000000016,42.831840000000064
1.9039984000000014,42.83434999999991
1.9599984000000013,42.83685000000004
0.015998400000001037,42.839489999999984
0.07199840000000085,42.84211999999998
0.12799840000000065,42.844839999999884
0.18399840000000045,42.84754000000013
0.23999840000000028,42.85030999999995
0.29599840000000005,42.853049999999946
0.3519983999999999,42.855849999999805
0.4079983999999997,42.85862000000007
0.4639983999999995,42.86142999999987
0.5199983999999993,42.864209999999844
0.5759983999999991,42.86703000000003
0.631998399999999,42.86981000000001
0.6879983999999987,42.872620000000026
0.7439983999999985,42.87541000000017
0.7999983999999983,42.878210000000024
0.8559983999999982,42.88099000000001
0.911998399999998,42.88378999999986
0.9679983999999978,42.8865599999999
1.000002400000003,42.888170000000116
1.005602399999999,42.9527300000001
1.0168024000000024,43.03360000000001
1.0392023999999978,42.74728999999988
1.0840024,39.3768699999999
1.1400023999999997,29.324679999999994
1.1960023999999996,13.65614000000015
1.2520023999999994,-5.857569999999868
1.257602400000001,-8.038240000000085
1.2688023999999987,-12.387799999999949
1.2912023999999998,-20.83051999999985
1.336002400000002,-35.476219999999834
1.3920024000000017,-48.59466999999995
1.4480024000000016,-56.42427000000016
1.5040024000000014,-60.47177000000015
1.5600024000000012,-62.22838000000009
1.6160024000000008,-62.774030000000145
1.6720024000000007,-62.77765999999985
1.7280024000000005,-62.596340000000026
1.7840024000000003,-62.39673000000012
1.8400024000000001,-62.23724999999991
1.8960024,-62.12845999999983
1.9520023999999998,-62.06032000000006
2.1713491079516976e-15,-62.02510000000005
0.005599999999998099,-62.08649
0.016800000000001536,-62.16197999999995
0.039200000000002615,-61.87169000000004
0.08399999999999899,-58.52082000000003
0.1399999999999988,-48.52228999999997
0.1959999999999986,-32.903130000000004
0.2519999999999984,-13.403430000000105
0.2576000000000001,-11.221270000000061
0.26879999999999776,-6.867940000000017
0.29119999999999885,1.5855499999999356
0.336000000000001,16.25600000000005
0.39200000000000085,29.40090999999989
0.4480000000000006,37.24962000000009
0.5040000000000004,41.313509999999944
0.5600000000000003,43.08687
0.6160000000000001,43.649290000000065
0.6719999999999998,43.669100000000014
0.7279999999999996,43.50299000000013
0.7839999999999995,43.31741
0.8399999999999993,43.170740000000094
0.8959999999999991,43.07351999999987
0.9519999999999988,43.01579999999983
0.9999976000000013,42.98863999999991
1.005597600000003,43.050770000000014
1.0167976000000007,43.127120000000076
1.0391976000000018,42.833369999999874
1.083997599999998,39.45270000000001
1.1399975999999978,29.393259999999977
1.1959975999999977,13.720560000000104
1.2519976000000033,-5.796099999999971
1.2575975999999993,-7.977040000000102
1.2687976000000027,-12.327119999999914
1.291197599999998,-20.770850000000117
1.3359976000000002,-35.41843
1.3919975999999998,-48.53903000000015
1.4479975999999997,-56.37051999999998
1.5039975999999995,-60.41965000000005
1.5599975999999993,-62.17765999999991
1.6159975999999991,-62.72449999999985
1.671997599999999,-62.729110000000034
1.7279975999999988,-62.54856999999991
1.7839975999999986,-62.349599999999896
1.8399975999999985,-62.19064000000007
1.8959975999999983,-62.08225999999995
1.9519975999999981,-62.01442999999984
0.007997599999997811,-61.974799999999995
0.06399759999999761,-61.951760000000135
0.11999760000000322,-61.9383
0.17599760000000303,-61.929420000000015
0.23199760000000283,-61.92306999999997
0.28799760000000263,-61.917749999999884
0.34399760000000246,-61.913309999999996
0.39999760000000223,-61.90925999999997
0.45599760000000206,-61.9058400000001
0.5119976000000018,-61.90276999999988
0.5679976000000017,-61.90024999999988
0.6239976000000015,-61.898060000000086
0.6799976000000013,-61.896310000000064
0.7359976000000011,-61.89480000000014
0.7919976000000009,-61.89362999999992
0.8479976000000007,-61.892609999999905
0.9039976000000005,-61.89186000000002
0.9599976000000003,-61.89120000000003
1.0159976000000002,-61.890739999999944
1.0719976,-61.89032999999999
1.1279975999999998,-61.89004999999992
1.1839975999999997,-61.88981000000005
1.2399975999999993,-61.88967000000001
1.295997599999999,-61.88955000000007
1.351997599999999,-61.88949999999993
1.4079975999999987,-61.88944999999979
1.4639975999999986,-61.88945999999995
1.5199975999999984,-61.88945999999995
1.5759975999999982,-61.88950999999987
1.631997599999998,-61.88955000000007
1.6879975999999979,-61.889619999999866
1.7439975999999977,-61.88967000000001
1.7999976000000033,-61.8897599999999
1.8559976000000031,-61.889829999999925
1.9119976000000027,-61.889920000000046
1.9679976000000026,-61.88998999999984
1.6000000021643953e-06,-61.890050000000144
0.005601599999998092,-61.95452000000002
0.016801600000001526,-62.03574999999994
0.039201600000002605,-61.75533999999993
0.08400159999999898,-58.420029999999954
0.14000159999999878,-48.436310000000034
0.19600159999999858,-32.829300000000174
0.2520015999999984,-13.339980000000029
0.2576016000000001,-11.158769999999985
0.26880159999999775,-6.807290000000021
0.29120159999999884,1.6427599999999654
0.336001600000001,16.30750999999986
0.39200160000000084,29.447529999999887
0.4480016000000006,37.29337999999993
0.5040016000000004,41.355749999999915
0.5600016000000002,43.128379999999964
0.6160016,43.69051999999996
0.6720015999999999,43.71024000000001
0.7280015999999997,43.5441299999999
0.7840015999999995,43.35860000000014
0.8400015999999992,43.212009999999964
0.8960015999999991,43.11486999999992
0.9520015999999989,43.05724999999994
1.0080015999999987,43.02684000000001
1.0640015999999985,43.01214000000009
1.1200015999999984,43.00623999999998
1.1760015999999982,43.00422000000004
1.232001599999998,43.00415000000002
1.2880015999999976,43.00459999999995
1.3440016000000032,43.00546999999999
1.400001600000003,43.00636999999985
1.456001600000003,43.00754000000006
1.5120016000000027,43.0088099999999
1.5680016000000025,43.010380000000126
1.6240016000000024,43.012070000000065
1.6800016000000022,43.01400999999983
1.736001600000002,43.016060000000024
1.7920016000000019,43.01830999999989
1.8480016000000017,43.020619999999845
1.9040016000000015,43.02307999999999
1.9600016000000011,43.02556000000002
2.4000000021609186e-06,43.027420000000035
0.005602399999998089,43.09197000000009
0.016802400000001525,43.17281000000017
0.03920240000000261,42.88646000000007
0.08400239999999898,39.51612000000004
0.14000239999999878,29.464139999999972
0.1960023999999986,13.795690000000027
0.2520023999999984,-5.718230000000046
0.2576024000000001,-7.898940000000021
0.2688023999999978,-12.248600000000165
0.29120239999999886,-20.6915299999999
0.336002400000001,-35.33761999999996
0.3920024000000008,-48.45644999999998
0.44800240000000063,-56.28629000000007
0.5040024000000004,-60.33394999999997
0.5600024000000002,-62.09069
0.6160024000000001,-62.63644000000013
0.6720023999999999,-62.640159999999945
0.7280023999999996,-62.458909999999925
0.7840023999999994,-62.25935999999987
0.8400023999999993,-62.09994999999991
0.8960023999999991,-61.9912199999999
0.9520023999999989,-61.92310999999995
1.0080023999999987,-61.883269999999825
