freq_Hz,S11_dB,Zdiff_ohm
1139374950.0,0.0,0.0
1148153620.0,0.0,0.0
1156999930.0,0.0,0.0
1165914400.0,0.0,0.0
1174897550.0,0.0,0.0
1183949920.0,0.0,0.0
1193072040.0,0.0,0.0
1202264430.0,0.0,0.0
1211527660.0,0.0,0.0
1220862250.0,0.0,0.0
1230268770.0,0.0,0.0
1239747760.0,0.0,0.0
1249299790.0,0.0,0.0
1258925410.0,0.0,0.0
1268625200.0,0.0,0.0
1278399720.0,0.0,0.0
1288249550.0,0.0,0.0
1298175280.0,0.0,0.0
1308177470.0,0.0,0.0
1318256740.0,0.0,0.0
1328413660.0,0.0,0.0
1338648840.0,0.0,0.0
1348962880.0,0.0,0.0
1359356390.0,0.0,0.0
1369829980.0,0.0,0.0
1380384260.0,0.0,0.0
1391019870.0,0.0,0.0
1401737420.0,0.0,0.0
1412537540.0,0.0,0.0
1423420880.0,0.0,0.0
1434388080.0,0.0,0.0
1445439770.0,0.0,0.0
1456576620.0,0.0,0.0
1467799270.0,0.0,0.0
1479108390.0,0.0,0.0
1490504640.0,0.0,0.0
1501988700.0,0.0,0.0
1513561250.0,0.0,0.0
1525222960.0,0.0,0.0
1536974520.0,0.0,0.0
1548816620.0,0.0,0.0
1560749960.0,0.0,0.0
1572775250.0,0.0,0.0
1584893190.0,0.0,0.0
1597104500.0,0.0,0.0
1609409890.0,0.0,0.0
1621810100.0,0.0,0.0
1634305840.0,0.0,0.0
1646897870.0,0.0,0.0
1659586910.0,0.0,0.0
1672373720.0,0.0,0.0
1685259040.0,0.0,0.0
1698243650.0,0.0,0.0
1711328300.0,0.0,0.0
1724513770.0,0.0,0.0
1737800830.0,0.0,0.0
1751190260.0,0.0,0.0
1764682860.0,0.0,0.0
1778279410.0,0.0,0.0
1791980720.0,0.0,0.0
1805787600.0,0.0,0.0
1819700860.0,0.0,0.0
1833721320.0,0.0,0.0
1847849800.0,0.0,0.0
1862087140.0,0.0,0.0
1876434170.0,0.0,0.0
1890891750.0,0.0,0.0
1905460720.0,0.0,0.0
