freq_Hz,gain_dB,gd_ps
1000000.0,-32.066999829257966,-20.921413856763206
1011583.97,-32.066997250586866,-20.960740843614094
1023302.12,-32.06699453252896,-20.97139748370811
1035156.02,-32.06699181447191,-20.91268128516532
1047147.23,-32.06698902672197,-20.918916531859285
1059277.35,-32.06698616927921,-20.924897031700294
1071547.98,-32.06698331183739,-20.89576163941359
1083960.76,-32.066980315009175,-20.897907536399085
1096517.32,-32.06697724848836,-20.86723108624946
1109219.34,-32.06697411227499,-20.865675489913038
1122068.5,-32.06697097606276,-20.863936287326837
1135066.51,-32.066967700464545,-20.82910839317745
1148215.08,-32.06696435517401,-20.82385346853532
1161515.97,-32.06696094019125,-20.817056903271606
1174970.93,-32.06695745551635,-20.808762722770773
1188581.75,-32.06695383145594,-20.79897950239438
1202350.24,-32.06695020739704,-20.759331231833595
1216278.23,-32.066946443952865,-20.746342571122383
1230367.55,-32.06694261081695,-20.761007171223035
1244620.09,-32.066938707989394,-20.7181212696873
1259037.73,-32.06693466577699,-20.701012102007688
1273622.38,-32.06693062356647,-20.710648084340924
1288375.98,-32.06692637227812,-20.69122881386866
1303300.48,-32.066922120991855,-20.670525092470783
1318397.87,-32.06691773032133,-20.648559705333575
1333670.15,-32.0669132699599,-20.625363955406637
1349119.34,-32.06690867021458,-20.600958140987515
1364747.49,-32.06690393108558,-20.60037923462565
1380556.68,-32.066899191959166,-20.59863204960095
1396549.0,-32.0668942437564,-20.545676308680132
1412726.58,-32.06688922586353,-20.53993818731698
1429091.56,-32.066884068587754,-20.534223571118112
1445646.11,-32.0668788416222,-20.477954294905874
1462392.42,-32.06687347527415,-20.468410806876413
1479332.73,-32.0668679695439,-20.457815397100084
1496469.27,-32.06686232443169,-20.445123555368315
1513804.32,-32.06685660963047,-20.431412358612434
1531340.18,-32.066850685755135,-20.393358292149806
1549079.17,-32.06684469219126,-20.35432812355349
1567023.65,-32.06683848955392,-20.336122766491123
1585176.0,-32.066832217228544,-20.33851623087831
1603538.63,-32.06682580552283,-20.317691714111827
1622113.96,-32.06681918474473,-20.273905702850296
1640904.48,-32.06681249427935,-20.229220389932404
1659912.66,-32.06680559474233,-20.224803983862344
1679141.03,-32.06679855582637,-20.199173197171163
1698592.15,-32.0667913775318,-20.15069221611421
1718268.58,-32.06678399016689,-20.14205889886789
1738172.95,-32.066776463424205,-20.11202049492051
1758307.89,-32.06676872761213,-20.080260674384757
1778676.06,-32.066760852423116,-20.04769251336678
1799280.19,-32.06675283785757,-20.01343538389857
1820122.99,-32.066744614224085,-19.99717272569985
1841207.23,-32.066736181523254,-19.96071172661717
1862535.72,-32.066727539755696,-19.922632427043045
1884111.27,-32.0667187586136,-19.901938617624715
1905936.75,-32.06670976840588,-19.86174087170885
1928015.06,-32.0667005691332,-19.819987714109743
1950349.12,-32.06669116079622,-19.777515921899724
1972941.9,-32.06668154339561,-19.7508243907665
1995796.39,-32.06667171693208,-19.723435837915048
2018915.63,-32.06666161171521,-19.67684766886928
2042302.68,-32.06665136712805,-19.62957276277933
2065960.65,-32.066640843789195,-19.597370098172156
2089892.67,-32.06663011139051,-19.564504421913654
2114101.91,-32.06661910024201,-19.513293875490106
2138591.6,-32.06660788003542,-19.47739308366995
2163364.97,-32.06659638108098,-19.42431228849886
2188425.32,-32.06658467307028,-19.385449618973798
2213775.97,-32.06657268631376,-19.34595189157873
2239420.27,-32.06656042081259,-19.289127654626043
2265361.64,-32.06654787656796,-19.246738070351686
2291603.52,-32.06653505358105,-19.20302412465331
2318149.37,-32.066521951853105,-19.157986320668485
2345002.74,-32.0665085713854,-19.097073174464462
2372167.17,-32.066494912179195,-19.04925886085304
2399646.28,-32.06648090454617,-19.000824796951036
2427443.7,-32.06646661817756,-18.936378727145996
2455563.13,-32.066452053074705,-18.885223520773025
2484008.29,-32.066437139549734,-18.832806804514785
2512782.96,-32.06642187760443,-18.779132147768117
2541890.95,-32.06640626724062,-18.724210036800905
2571336.13,-32.06639037814913,-18.668048847074935
2601122.4,-32.06637414064268,-18.59752378274371
2631253.72,-32.06635748503455,-18.538751532642667
2661734.07,-32.066340481015686,-18.479362930547225
2692567.51,-32.066323128588124,-18.405475826429893
2723758.12,-32.066305427753974,-18.34350640303559
2755310.04,-32.06628730882723,-18.280326354413297
2787227.46,-32.06626884149849,-18.215944916610262
2819514.61,-32.066249886394345,-18.150363282248883
2852175.78,-32.0662305828933,-18.071616993211606
2885215.28,-32.06621086131018,-17.99167496470335
2918637.52,-32.066190721647835,-17.92278858979364
2952446.92,-32.066170163909185,-17.85271589865449
2986647.97,-32.06614911841018,-17.770022214160377
3021245.2,-32.066127654841196,-17.697445219290692
3056243.2,-32.066105773205344,-17.624207083018423
3091646.62,-32.066083403819306,-17.527172269294788
3127460.15,-32.066060477000555,-17.44038692777446
3163688.54,-32.06603720181182,-17.363713617197348
3200336.61,-32.06601336919815,-17.285854791683963
3237409.2,-32.06598897916415,-17.196263453626077
3274911.24,-32.06596417108555,-17.0950538169463
3312847.7,-32.06593880559529,-17.00344665821153
3351223.62,-32.06591288269826,-16.921315326514392
3390044.08,-32.065886472084344,-16.827916082385425
3429314.24,-32.065859504073316,-16.723362090273408
3469039.3,-32.06583190898592,-16.618071913027816
3509224.53,-32.065803826196586,-16.521766262534626
3549875.27,-32.06577511634204,-16.424702868225282
3590996.91,-32.06574584911226,-16.31692027027437
3632594.9,-32.0657160245129,-16.208368151361206
3674674.75,-32.065685503183126,-16.10832518991089
3717242.06,-32.065654424496344,-15.9983031207037
3760302.47,-32.065622649093,-15.877972629188205
3803861.69,-32.06559031634575,-15.766232351953445
3847925.5,-32.06555728689632,-15.64479759967824
3892499.74,-32.06552356075267,-15.53130789786367
3937590.32,-32.06548920760462,-15.408710335370344
3983203.24,-32.06545415777818,-15.284858326399496
4029344.53,-32.065418411281776,-15.169423709883088
4076020.32,-32.06538196812402,-15.03596506064733
4123236.81,-32.06534475863314,-14.902017902099901
4171000.24,-32.065306852499226,-14.775753618681206
4219316.97,-32.065268180051454,-14.640874815371356
4268193.4,-32.06522881097969,-14.505086835695044
4317636.01,-32.06518867561411,-14.369124202907207
4367651.36,-32.06514770428636,-14.224414275272634
4418246.08,-32.06510596668692,-14.087219633910047
4469426.9,-32.06506346282683,-13.941795298358969
4521200.59,-32.06502012303939,-13.788216764665988
4573574.03,-32.064975947337125,-13.641838985959591
4626554.16,-32.06493093573278,-13.48780100126723
4680148.0,-32.06488515791622,-13.333118974226387
4734362.68,-32.0648384048701,-13.178461402720801
4789205.38,-32.06479088563848,-13.016008394725153
4844683.38,-32.064742460882506,-12.86059056625666
4900804.03,-32.06469313061732,-12.690876065929912
4957574.78,-32.06464289485836,-12.520785752331062
5015003.16,-32.06459168394682,-12.35775621559503
5073096.78,-32.06453963724814,-12.187590281435748
5131863.37,-32.064486615430006,-12.010667882246539
5191310.7,-32.064432688183516,-11.833626518126922
5251446.67,-32.06437778585274,-11.656756881467032
5312279.25,-32.064321908456186,-11.473308759187125
5373816.52,-32.06426505601265,-11.28999589197527
