time_s,v_outp,v_outn,v_inp,v_inn,vod,vid
1.603286e-09,1.39400007,1.3031514,1.37069,1.42069,0.09084866999999996,-0.050000000000000044
1.604286e-09,1.39268578,1.30461091,1.37069,1.42069,0.08807487000000003,-0.050000000000000044
1.605286e-09,1.39136216,1.30606791,1.37069,1.42069,0.0852942499999998,-0.050000000000000044
1.606286e-09,1.39007648,1.30747049,1.37069,1.42069,0.08260599000000002,-0.050000000000000044
1.607286e-09,1.38885249,1.30879301,1.37069,1.42069,0.08005948000000007,-0.050000000000000044
1.608286e-09,1.38770028,1.31002526,1.37069,1.42069,0.07767502000000004,-0.050000000000000044
1.609286e-09,1.38662266,1.31116552,1.37069,1.42069,0.07545713999999992,-0.050000000000000044
1.610286e-09,1.3856185,1.31221662,1.37069,1.42069,0.07340188000000003,-0.050000000000000044
1.611286e-09,1.38468488,1.31318345,1.37069,1.42069,0.07150143000000009,-0.050000000000000044
1.612286e-09,1.38381787,1.31407201,1.37069,1.42069,0.06974585999999983,-0.050000000000000044
1.613286e-09,1.38301326,1.31488852,1.37069,1.42069,0.06812474000000002,-0.050000000000000044
1.614286e-09,1.38226694,1.31563894,1.37069,1.42069,0.06662800000000013,-0.050000000000000044
1.615286e-09,1.38157501,1.31632874,1.37069,1.42069,0.06524626999999983,-0.050000000000000044
1.616286e-09,1.38093372,1.31696305,1.37069,1.42069,0.06397067000000001,-0.050000000000000044
1.617286e-09,1.3803396,1.3175465,1.37069,1.42069,0.06279310000000016,-0.050000000000000044
1.618286e-09,1.37978933,1.31808336,1.37069,1.42069,0.06170597,-0.050000000000000044
1.619286e-09,1.37927985,1.31857748,1.37069,1.42069,0.060702370000000005,-0.050000000000000044
1.620286e-09,1.37880824,1.31903243,1.37069,1.42069,0.059775809999999874,-0.050000000000000044
1.621286e-09,1.37837182,1.31945139,1.37069,1.42069,0.05892042999999991,-0.050000000000000044
1.622286e-09,1.37796804,1.31983733,1.37069,1.42069,0.05813071000000014,-0.050000000000000044
1.623286e-09,1.37759455,1.32019292,1.37069,1.42069,0.05740162999999998,-0.050000000000000044
1.624286e-09,1.37724914,1.32052061,1.37069,1.42069,0.05672853,-0.050000000000000044
1.625e-09,1.37701862,1.32073869,1.37069,1.42069,0.05627993000000009,-0.050000000000000044
1.6251e-09,1.37701105,1.32074422,1.37180111,1.41957889,0.05626682999999999,-0.04777777999999988
1.6253e-09,1.37699109,1.32075938,1.37402333,1.41735667,0.056231710000000046,-0.04333334
1.6257e-09,1.37676073,1.32097837,1.37846778,1.41291222,0.05578236000000003,-0.03444443999999991
1.6265e-09,1.37453618,1.32320085,1.38735667,1.40402333,0.0513353299999999,-0.016666660000000055
1.6275e-09,1.36750975,1.33027751,1.39846778,1.39291222,0.03723224000000003,0.005555560000000126
1.6285e-09,1.35597713,1.34184081,1.40957889,1.38180111,0.01413631999999998,0.027777779999999863
1.6295e-09,1.34106649,1.35660159,1.42069,1.37069,-0.015535099999999913,0.050000000000000044
1.6296e-09,1.33939484,1.35824074,1.42069,1.37069,-0.018845900000000082,0.050000000000000044
1.6298e-09,1.33601804,1.3615447,1.42069,1.37069,-0.025526660000000145,0.050000000000000044
1.6302e-09,1.32924914,1.3681239,1.42069,1.37069,-0.03887476000000012,0.050000000000000044
1.631e-09,1.31688281,1.38000532,1.42069,1.37069,-0.06312250999999991,0.050000000000000044
1.632e-09,1.30505368,1.39122181,1.42069,1.37069,-0.0861681299999999,0.050000000000000044
1.633e-09,1.29755528,1.39829441,1.42069,1.37069,-0.10073913000000001,0.050000000000000044
1.634e-09,1.2935815,1.40209389,1.42069,1.37069,-0.10851239000000001,0.050000000000000044
1.635e-09,1.2920765,1.40362176,1.42069,1.37069,-0.11154525999999998,0.050000000000000044
1.636e-09,1.29215307,1.40369659,1.42069,1.37069,-0.11154352000000012,0.050000000000000044
1.637e-09,1.29316809,1.40290811,1.42069,1.37069,-0.10974002000000005,0.050000000000000044
1.638e-09,1.2946885,1.40164777,1.42069,1.37069,-0.10695927000000016,0.050000000000000044
1.639e-09,1.29643963,1.40016241,1.42069,1.37069,-0.10372278000000001,0.050000000000000044
1.64e-09,1.29825527,1.39859962,1.42069,1.37069,-0.10034434999999986,0.050000000000000044
1.641e-09,1.30004015,1.39704394,1.42069,1.37069,-0.09700379000000003,0.050000000000000044
1.642e-09,1.30174345,1.39554073,1.42069,1.37069,-0.09379727999999998,0.050000000000000044
1.642857e-09,1.30311956,1.39431159,1.42069,1.37069,-0.09119202999999998,0.050000000000000044
1.642957e-09,1.30325015,1.3941961,1.41957889,1.37180111,-0.09094595000000005,0.04777777999999988
1.643157e-09,1.30351311,1.39396159,1.41735667,1.37402333,-0.09044848000000005,0.04333334
1.643557e-09,1.30421291,1.3933106,1.41291222,1.37846778,-0.08909769000000001,0.03444443999999991
1.644357e-09,1.30734566,1.39028829,1.40402333,1.38735667,-0.08294263000000002,0.016666660000000055
1.645357e-09,1.31549905,1.38235551,1.39291222,1.39846778,-0.06685646000000012,-0.005555560000000126
1.646357e-09,1.32811125,1.37000593,1.38180111,1.40957889,-0.04189467999999996,-0.027777779999999863
1.647357e-09,1.34390158,1.35433798,1.37069,1.42069,-0.010436399999999901,-0.050000000000000044
1.647457e-09,1.34564185,1.35259326,1.37069,1.42069,-0.00695140999999988,-0.050000000000000044
1.647657e-09,1.34914714,1.34907156,1.37069,1.42069,7.557999999985299e-05,-0.050000000000000044
1.648057e-09,1.35612219,1.34202124,1.37069,1.42069,0.014100950000000001,-0.050000000000000044
1.648857e-09,1.36875301,1.329123,1.37069,1.42069,0.03963000999999999,-0.050000000000000044
1.649857e-09,1.38080229,1.31666586,1.37069,1.42069,0.06413643000000002,-0.050000000000000044
1.650857e-09,1.38858409,1.30855613,1.37069,1.42069,0.08002796000000001,-0.050000000000000044
1.651857e-09,1.39298405,1.30397874,1.37069,1.42069,0.0890053099999999,-0.050000000000000044
1.652857e-09,1.39502655,1.30188227,1.37069,1.42069,0.09314428000000019,-0.050000000000000044
1.653857e-09,1.39555103,1.30138774,1.37069,1.42069,0.09416329000000001,-0.050000000000000044
1.654857e-09,1.39516329,1.30185935,1.37069,1.42069,0.09330393999999997,-0.050000000000000044
1.655857e-09,1.39426634,1.30286895,1.37069,1.42069,0.09139739000000002,-0.050000000000000044
1.656857e-09,1.39311498,1.30414443,1.37069,1.42069,0.08897054999999998,-0.050000000000000044
1.657857e-09,1.39186219,1.30552022,1.37069,1.42069,0.0863419700000001,-0.050000000000000044
1.658857e-09,1.39059601,1.30690048,1.37069,1.42069,0.08369553000000018,-0.050000000000000044
1.659857e-09,1.38936411,1.30823285,1.37069,1.42069,0.08113126000000004,-0.050000000000000044
1.660857e-09,1.38819052,1.30949127,1.37069,1.42069,0.07869924999999989,-0.050000000000000044
1.661857e-09,1.38708554,1.31066503,1.37069,1.42069,0.07642050999999994,-0.050000000000000044
1.662857e-09,1.3860522,1.31175187,1.37069,1.42069,0.07430033000000003,-0.050000000000000044
1.663857e-09,1.38508955,1.31275409,1.37069,1.42069,0.07233545999999991,-0.050000000000000044
1.664857e-09,1.38419469,1.31367634,1.37069,1.42069,0.07051834999999995,-0.050000000000000044
1.665857e-09,1.38336376,1.31452434,1.37069,1.42069,0.06883941999999998,-0.050000000000000044
1.666857e-09,1.3825928,1.31530381,1.37069,1.42069,0.06728898999999999,-0.050000000000000044
1.667857e-09,1.38187784,1.31602033,1.37069,1.42069,0.06585751000000006,-0.050000000000000044
1.668857e-09,1.38121513,1.3166791,1.37069,1.42069,0.06453602999999997,-0.050000000000000044
1.669857e-09,1.38060105,1.31728496,1.37069,1.42069,0.06331609000000005,-0.050000000000000044
1.670857e-09,1.38003223,1.31784232,1.37069,1.42069,0.06218991000000007,-0.050000000000000044
1.671857e-09,1.37950547,1.31835523,1.37069,1.42069,0.06115023999999991,-0.050000000000000044
1.672857e-09,1.37901782,1.31882737,1.37069,1.42069,0.06019045000000012,-0.050000000000000044
1.673857e-09,1.37856647,1.31926212,1.37069,1.42069,0.059304349999999895,-0.050000000000000044
1.674857e-09,1.37814885,1.31966252,1.37069,1.42069,0.05848633000000003,-0.050000000000000044
1.675857e-09,1.37776248,1.32003139,1.37069,1.42069,0.057731089999999874,-0.050000000000000044
1.676857e-09,1.37740514,1.32037127,1.37069,1.42069,0.05703386999999993,-0.050000000000000044
1.677857e-09,1.37707468,1.32068451,1.37069,1.42069,0.05639017000000002,-0.050000000000000044
1.678857e-09,1.37676915,1.32097323,1.37069,1.42069,0.05579592,-0.050000000000000044
1.679857e-09,1.3764867,1.32123942,1.37069,1.42069,0.05524728000000012,-0.050000000000000044
1.680857e-09,1.37622565,1.32148484,1.37069,1.42069,0.05474080999999997,-0.050000000000000044
1.681857e-09,1.37598437,1.32171116,1.37069,1.42069,0.05427321000000007,-0.050000000000000044
1.682857e-09,1.37576143,1.32191987,1.37069,1.42069,0.053841559999999955,-0.050000000000000044
1.683857e-09,1.37555542,1.32211238,1.37069,1.42069,0.053443039999999886,-0.050000000000000044
1.684857e-09,1.37536511,1.32228994,1.37069,1.42069,0.05307516999999984,-0.050000000000000044
1.685857e-09,1.37518929,1.32245374,1.37069,1.42069,0.052735549999999964,-0.050000000000000044
1.686857e-09,1.3750269,1.32260484,1.37069,1.42069,0.05242206000000005,-0.050000000000000044
1.687857e-09,1.37487689,1.32274425,1.37069,1.42069,0.05213263999999995,-0.050000000000000044
