freq_Hz,S11_dB,Zdiff_ohm
1000000.0,41.04644218984596,101.78885469810461
1007704.81,40.987496604242,101.80114549805657
1015468.99,40.92926020085494,101.81337209800768
1023292.99,40.87172605259336,101.8255334979607
1031177.27,40.81488694495141,101.83762879791207
1039122.3,40.758735386616635,101.8496571978678
1047128.55,40.70326546868706,101.86161759782082
1055196.48,40.64846868089421,101.87350949777388
1063326.57,40.59433855934748,101.88533199772644
1071519.31,40.540869262123834,101.89708409768119
1079775.16,40.488052395729625,101.90876539763765
1088094.63,40.435882469981195,101.92037489759512
1096478.2,40.38435191221255,101.9319120975494
1104926.36,40.333455114034,101.94337609750683
1113439.61,40.28318397333736,101.95476659746306
1122018.45,40.233533217278705,101.96608269742099
1130663.4,40.18449640610303,101.97732379737978
1139374.95,40.136066399436686,101.98848949734241
1148153.62,40.08823752662035,101.99957909730065
1156999.93,40.0410029795851,102.01059219726103
1165914.4,39.9943565458577,102.0215282972228
1174897.55,39.94829259231923,102.03238679718505
1183949.92,39.902804366501044,102.04316739714697
1193072.04,39.85788653782419,102.05386949711152
1202264.43,39.813532245351816,102.06449289707784
1211527.66,39.76973562295499,102.07503719704516
1220862.25,39.726491361437674,102.08550189700864
1230268.77,39.68379305383675,102.09588679697914
1239747.76,39.64163444700178,102.10619169694415
1249299.79,39.60001024938305,102.11641619691457
1258925.41,39.55891489508342,102.1265599968857
1268625.2,39.518342952368215,102.13662279685664
1278399.72,39.47828751885855,102.1466046968267
1288249.55,39.43874384161616,102.15650529680312
1298175.28,39.39970649051064,102.16632439677706
1308177.47,39.36116937326624,102.17606199675186
1318256.74,39.32312732224513,102.18571789672679
1328413.66,39.285575681946995,102.1952917967011
1338648.84,39.248507180108824,102.20478409668246
1348962.88,39.211918191533194,102.21419429665782
1359356.39,39.175802477824504,102.22352259663897
1369829.98,39.140155089507196,102.23276889662127
1380384.26,39.10497080581964,102.24193319659997
1391019.87,39.07024413966343,102.25101559658292
1401737.42,39.035970862515626,102.26001589656964
1412537.54,39.00214457191026,102.26893449655134
1423420.88,38.968760881028,102.27777129654031
1434388.08,38.93581512518148,102.28652629652765
1445439.77,38.90330199238703,102.29519969651321
1456576.62,38.87121628044613,102.30379169650087
1467799.27,38.83955326541608,102.31230239649038
1479108.39,38.80830832198305,102.32073189648167
1490504.64,38.77747655233574,102.32908039647458
